0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Mount Mercy Fall Invitational,"Aug. 30-31, 2013",2,88-79=167,+23,t-12th/107
Central Fall Invitational,"Sept. 6-7, 2013",2,86-93=179,+35,7th/23
Illinois Wesleyan Fall Classic,9/14-15/2013,2,86-86=172,+28,t-67th/111
2013 Grinnell College Invitational,"Sep 28, 2013",1,92,+20,t-21st/36
Midwest Conference Championship,10/4-6/2013,3,98-87-86=271,+52,6th/32
Mount Mercy Spring Invitational,"April 12, 2014",1,95,+23,t-16th/47
NCAA Division III National Championship,05/13-16/14,4,95-96-99-0=290,+74,
SEASON TOTALS,SEASON TOTALS,14,1266 Avg. 90.4,+18,-
