Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2009 (Tuesday)",,Home,St. Olaf,"Grinnell, IA",,,"L,1-7",
"September 5, 2009 (Saturday)",,Home,Dubuque,"Grinnell, IA",,,"L,0-2",
"September 9, 2009 (Wednesday)",,Home,Central,"Grinnell, IA",,,"W,5-1",
"September 12, 2009 (Saturday)",,Away,Washington-St. Louis,"St. Louis, MO",,,"L,0-10",
"September 13, 2009 (Sunday)",,Away,Webster,Webster,,,"L,2-5",
"September 16, 2009 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,2-1",
"September 19, 2009 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,9-1",
"September 20, 2009 (Sunday)",,Away,Beloit,"Beloit, WI",,,"W,1-0",
"September 26, 2009 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"T,1-1",
"September 30, 2009 (Wednesday)",,Away,Wartburg,"Waverly, IA",,,"L,1-6",
"October 4, 2009 (Sunday)",,Home,Nebraska Wesleyan,"Grinnell, IA",,,"W,3-0",
"October 10, 2009 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,1-3",
"October 11, 2009 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"L,1-2",
"October 17, 2009 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,0-4",
"October 18, 2009 (Sunday)",,Home,Ripon,"Grinnell, IA",,,"W,1-0",
"October 21, 2009 (Wednesday)",,Away,Wisonsin-La Crosse,"La Crosse, WI",,,"L,1-5",
"October 24, 2009 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,1-4",
"October 31, 2009 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,7-1",
