Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Carchidi, Eva",SR-4,25.3,Jim Duncan Invitational,"Apr 12, 2024",1.6
,"Crowe, Maile",JR-3,27.5,Central College Dutch Invitational 2024,"Mar 28, 2024",-0.2
,"Taylor, Ava",JR-3,28.01,16th Annual PLNU Track and Field Invitational,"Mar 23, 2024",1.5
,"Thompson, Klaire",FR-1,28.18,Monmouth College Fighting Scots Invite,"May 4, 2024",1.3
,"Leonard, Millie",FR-1,28.85,Cornell Invitational,"Apr 6, 2024",3.9
,"Phillips, KaLanna",FR-1,29.51,Monmouth College Fighting Scots Invite,"May 4, 2024",1.8
