Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Carchidi, Eva",SR-4,12.06,Midwest Conference Outdoor Championships,"May 10, 2024",2.1
,"Taylor, Ava",JR-3,13.08,Monmouth College Fighting Scots Invite,"May 4, 2024",3.0
,"Crowe, Maile",JR-3,13.39,Central College Dutch Invitational 2024,"Mar 28, 2024",-0.1
,"Thompson, Klaire",FR-1,13.87,16th Annual PLNU Track and Field Invitational,"Mar 23, 2024",0.4
,"Phillips, KaLanna",FR-1,14.08,Grinnell College Dick Young Classic,"Apr 20, 2024",0.8
,"Natalie, Alexandra",SO-2,15.7,Grinnell College Dick Young Classic,"Apr 20, 2024",0.6
