Unnamed: 0,Time,Athletes,Meet,Meet Date
,49.23,"Goodman, Taylor, Crowe, Carchidi",Midwest Conference Outdoor Championships,"May 10, 2024"
,50.22,"Leonard, Taylor, Crowe, Carchidi",Cornell Invitational,"Apr 6, 2024"
