Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 1990 (Tuesday)",,Home,Trinity International University,"Lake Forest, IL",,,"W,5-0",
"September 6, 1990 (Thursday)",,Home,Principia College,"Lake Forest, IL",,,"W,9-0",
"September 12, 1990 (Wednesday)",,Home,Wheaton College (Ill.),"Lake Forest, IL",,,"L,1-2",
"September 15, 1990 (Saturday)",,Away,Ripon College,"Ripon, WI",,,"W,7-0",
"September 16, 1990 (Sunday)",,Away,Lawrence University,"Appleton, WI",,,"W,3-2",
"September 19, 1990 (Wednesday)",,Away,Beloit College,"Beloit, WI",,,"W,4-1",
"September 23, 1990 (Sunday)",,Away,Grinnell College,"Grinnell, IA",,,"L,0-3",
"September 25, 1990 (Tuesday)",,Away,University of Chicago,"Chicago, IL",,,"W,3-1",
"October 4, 1990 (Thursday)",,Home,St. Norbert College,"Lake Forest, IL",,,"W,2-1",
"October 6, 1990 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,"W,2-0",
"October 10, 1990 (Wednesday)",,Home,Beloit College,"Lake Forest, IL",,,"W,4-2",
"October 13, 1990 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,"L,0-1",
"October 17, 1990 (Wednesday)",,Home,Ripon College,"Lake Forest, IL",,,"W,6-0",
"October 20, 1990 (Saturday)",,Away,Kalamazoo College,"Kalamazoo, MI",,,"L,0-7",
