Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 20, 1916 (Thursday)",,Neutral,Iowa State,,,,"L,2-4",
"April 25, 1916 (Tuesday)",,Neutral,Cornell,,,,"L,7-11",
"April 28, 1916 (Friday)",,Neutral,Coe,,,,"W,12-7",
"May 2, 1916 (Tuesday)",,Neutral,Coe,,,,"L,2-3",
"May 4, 1916 (Thursday)",,Neutral,Iowa State,,,,"L,2-7",
"May 5, 1916 (Friday)",,Neutral,Cornell,,,,"W,1-0",
"May 10, 1916 (Wednesday)",,Neutral,Simpson,,,,"W,6-1",
"May 12, 1916 (Friday)",,Neutral,Iowa,,,,"L,3-7",
"May 20, 1916 (Saturday)",,Neutral,Iowa,,,,"L,1-2",
"May 26, 1916 (Friday)",,Home,ALUMNI,,,,"L,4-5",
