Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2025 (Saturday)",TBA,Home,Martin Luther College,"Appleton, WI/ The Banta Bowl",,,,History
"September 13, 2025 (Saturday)",TBA,Away,Monmouth College,"Monmouth, IL",,,,History
"September 20, 2025 (Saturday)",TBA,Home,Cornell College,"Appleton, WI/ The Banta Bowl",,,,History
"October 4, 2025 (Saturday)",TBA,Away,Illinois College,"Jacksonville, IL",,,,History
"October 11, 2025 (Saturday)",TBA,Away,University of Chicago,"Chicago, IL",,,,History
"October 18, 2025 (Saturday)",TBA,Home,Beloit College,"Appleton, WI/ The Banta Bowl",,,,History
"October 25, 2025 (Saturday)",TBA,Home,Knox College,"Appleton, WI/ The Banta Bowl",,,,History
"November 1, 2025 (Saturday)",TBA,Away,Lake Forest College,"Lake Forest, IL",,,,History
"November 8, 2025 (Saturday)",TBA,Away,Grinnell College,"Grinnell, IA",,,,History
"November 15, 2025 (Saturday)",Noon,Home,Ripon College,"Appleton, WI/ The Banta Bowl",,,,History
