Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2022 (Thursday)",4:30 PM,Home,Northland College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,5-0",Box ScoreRecapGame Program
"September 3, 2022 (Saturday)",3:00 PM,Home,Lawrence University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-0",Box ScoreRecapGame Program
"September 5, 2022 (Monday)",12:00 PM,Home,University of Wisconsin-Oshkosh,"St. Paul, MN (Home)/ Macalester Stadium",,,,"T,0-0",Box ScoreRecapGame Program
"September 8, 2022 (Thursday)",4:00 PM,Away,University of Wisconsin - River Falls,"River Falls, WI",,,,"T,0-0",Box ScoreRecap
"September 10, 2022 (Saturday)",12:00 PM,Home,University of Northwestern (MN),"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,3-0",Box ScoreRecapGame Program
"September 14, 2022 (Wednesday)",4:00 PM,Away,Concordia College (Minn.),"Moorhead, MN",,,,"W,1-0",Box ScoreRecap
"September 17, 2022 (Saturday)",1:00 PM,Home,Augsburg University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"L,1-4",Box ScoreRecapGame Program
"September 18, 2022 (Sunday)",2:00 PM,Away,Wartburg College,"Waverly, IA",,,,"L,0-6",Box ScoreRecap
"September 24, 2022 (Saturday)",3:00 PM,Home,St. Olaf College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-1",Box ScoreRecapGame Program
"September 25, 2022 (Sunday)",2:00 PM,Away,University of Wisconsin-Stout,"Menomonie, WI",,,,"W,2-0",Box ScoreRecap
"September 27, 2022 (Tuesday)",4:00 PM,Away,Bethel University,"St. Paul, MN",,,,"T,2-2",Box ScoreRecap
"October 1, 2022 (Saturday)",1:00 PM,Home,Hamline University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-1",Box ScoreRecapGame Program
"October 4, 2022 (Tuesday)",4:00 PM,Away,College of St. Scholastica,"Duluth, MN",,,,"T,0-0",Box ScoreRecap
"October 8, 2022 (Saturday)",1:00 PM,Away,St. Catherine University,"St. Paul, MN",,,,"L,1-3",Box ScoreRecap
"October 16, 2022 (Sunday)",1:00 PM,Home,Carleton College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"T,2-2",Box ScoreRecapGame Program
"October 22, 2022 (Saturday)",1:00 PM,Away,College of Saint Benedict,"St. Joseph, MN",,,,"L,1-2",Box ScoreRecap
"October 25, 2022 (Tuesday)",4:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"L,0-2",Box ScoreRecap
"October 29, 2022 (Saturday)",1:00 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,1-0",Box ScoreRecapGame Program
"November 1, 2022 (Tuesday)",2:00 PM,Away,St. Catherine University,"St. Paul, MN",,,MIAC Playoffs,"L,1-3",Box ScoreRecap
