Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2022 (Thursday)",4:30 pm,Away,Concordia University (Wis.),"Mequon, WI",,,"L,1-2",Box ScoreRecap
"September 4, 2022 (Sunday)",3 pm,Home,University of Dubuque,"Appleton, WI/ The Banta Bowl",,,"T,2-2",Box ScoreRecap
"September 7, 2022 (Wednesday)",7 pm,Home,Marian University,"Appleton, WI/ The Banta Bowl",,,"L,1-4",Box ScoreRecap
"September 10, 2022 (Saturday)",Noon,Home,Edgewood College,"Appleton, WI/ The Banta Bowl",,,"W,3-0",Box ScoreRecap
"September 11, 2022 (Sunday)",1 pm,Home,Viterbo University (Wis.),"Appleton, WI/ The Banta Bowl",,,"L,0-2",Box ScoreRecap
"September 14, 2022 (Wednesday)",7 pm,Home,Carthage College,"Appleton, WI/ The Banta Bowl",,,"L,0-3",Box ScoreRecap
"September 21, 2022 (Wednesday)",7 pm,Away,Carroll University,"Waukesha, WI",,,"L,0-2",Box ScoreRecap
"September 24, 2022 (Saturday)",1 pm,Home,Lake Forest College,"Appleton, WI/ The Banta Bowl",,,"L,1-2",Box ScoreRecap
"September 28, 2022 (Wednesday)",4 pm,Away,University of Wisconsin-Eau Claire,"Eau Claire, WI",,,"L,0-5",Box ScoreRecap
"October 1, 2022 (Saturday)",11 am,Home,Illinois College,"Appleton, WI/ The Banta Bowl",,,"W,2-1",Box ScoreRecap
"October 2, 2022 (Sunday)",1:30 pm,Home,Wisconsin Lutheran College,"Appleton, WI/ The Banta Bowl",,,"T,0-0",Box ScoreRecap
"October 8, 2022 (Saturday)",11 am,Away,Knox College,"Galesburg, IL",,,"L,0-2",Box ScoreRecap
"October 11, 2022 (Tuesday)",3 pm,Away,Ripon College,"Ripon, WI",,,"T,1-1",Box ScoreRecap
"October 15, 2022 (Saturday)",1:30 pm,Home,Grinnell College,"Appleton, WI/ The Banta Bowl",,,"L,0-1",Box ScoreRecap
"October 22, 2022 (Saturday)",11 am,Home,Cornell College,"Appleton, WI/ The Banta Bowl",,,"T,4-4",Box ScoreRecap
"October 27, 2022 (Thursday)",3 pm,Away,Beloit College,"Beloit, WI",,,"T,1-1",Box ScoreRecap
"October 29, 2022 (Saturday)",1 pm,Away,Monmouth College,"Monmouth, IL",,,"L,1-2",Box ScoreRecap
