Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 5, 2001 (Wednesday)",4 pm,Away,North Park University,"Chicago, IL",,,,"W,4-1",
"September 8, 2001 (Saturday)",2 pm,Home,Knox College,"Lake Forest, IL",,,,"W,7-0",
"September 12, 2001 (Wednesday)",4:30 pm,Home,North Central University (MN),"Lake Forest, IL",,,,"W,4-0",
"September 19, 2001 (Wednesday)",4 pm,Away,Carroll University,"Waukesha, WI",,,,"W,2-1",
"September 22, 2001 (Saturday)",5 pm,Away,Carthage College,"Kenosha, WI",,,,"W,2-1(OT)",
"September 25, 2001 (Tuesday)",4:30 pm,Home,University of California Santa Barbara,"Lake Forest, IL",,,,"L,0-1",
"September 29, 2001 (Saturday)",11 am,Home,Grinnell College,"Lake Forest, IL",,,,"L,1-2",
"September 30, 2001 (Sunday)",1 pm,Away,Beloit College,"Beloit, WI",,,,"W,4-2",
"October 4, 2001 (Thursday)",4 pm,Away,Concordia University Wisconsin,"Mequon, WI",,,,"W,1-0",
"October 5, 2001 (Friday)",1 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,6-0",
"October 7, 2001 (Sunday)",11 am,Away,Monmouth College,"Monmouth, IL",,,,"W,9-0",
"October 12, 2001 (Friday)",4 pm,Home,St. Norbert College,"Lake Forest, IL",,,,"W,2-1",
"October 13, 2001 (Saturday)",12 pm,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,,"W,3-1",
"October 20, 2001 (Saturday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,,"W,1-0",
"October 21, 2001 (Sunday)",1 pm,Away,Ripon College,"Ripon, WI",,,,"W,4-0",
"October 26, 2001 (Friday)",1 pm,Home,St. Norbert College,"Lake Forest, IL",,,Midwest Conference Tournament,"L,2-3",
