Unnamed: 0,Time,Athletes,Meet,Meet Date
,4:16.54,"Olowu, Maddaus, Daney, Villa",The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,4:17.92,"Olowu, Soderberg, Daney, Villa",2019 Dick Young Invite,"Apr 20, 2019"
,4:19.27,"Daney, Villa, Olowu, Maddaus",2019 Viking Classic,"Apr 26, 2019"
,4:19.75,"Olowu, Daney, Villa, Eure",Monmouth College Fighting Scots Outdoor Invitational,"May 4, 2019"
,4:26.94,"Maddaus, Soderberg, Holtzman, Olowu",Cornell College Invitational,"Apr 6, 2019"
,4:33.17,"Soderberg, Maddaus, McCabe, Tomczik",Monmouth College Fighting Scots Outdoor Invitational,"May 4, 2019"
