Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2019 (Friday)",2:30 pm,Away,Augustana (Ill.),,,,"L,0-9",Box ScoreRecapVideo
"August 31, 2019 (Saturday)",10:30 am,Home,Crown (Minn.),,,,"W,4-0",Box ScoreRecapVideo
"September 6, 2019 (Friday)",6 pm,Home,Rockford,,,,"W,5-0",Box ScoreRecapVideo
"September 7, 2019 (Saturday)",4 pm,Away,Wis.-River Falls,,,,"L,0-4",Box ScoreRecapVideo
"September 14, 2019 (Saturday)",4 pm,Away,Alverno,,,,"W,5-0",Box ScoreRecapVideo
"September 15, 2019 (Sunday)",4:30 pm,Away,Lakeland,,,,"W,4-2",Box ScoreRecapVideo
"September 18, 2019 (Wednesday)",5 pm,Home,Wis. Lutheran,,,,"W,2-1",Box ScoreRecapVideo
"September 21, 2019 (Saturday)",9 am,Away,Finlandia,,,,"L,1-2",Box ScoreRecap
"September 28, 2019 (Saturday)",11 am,Home,Illinois Col.,,,,"W,1-0",Box ScoreRecapVideo
"September 29, 2019 (Sunday)",11 am,Home,Grinnell,,,,"L,0-2",Box ScoreRecapVideo
"October 2, 2019 (Wednesday)",7:30 pm,Home,Mount Mary,,,,"W,6-1",Box ScoreRecapVideo
"October 8, 2019 (Tuesday)",7:30 pm,Home,Maranatha Baptist,,,,"W,5-0",Box ScoreRecapVideo
"October 12, 2019 (Saturday)",11 am,Home,Beloit,,,,"W,3-1",Box ScoreRecapVideo
"October 15, 2019 (Tuesday)",7:30 pm,Away,St. Norbert,,,,"L,0-3",Box ScoreRecapVideo
"October 19, 2019 (Saturday)",11 am,Away,Cornell College,,,,"L,0-4",Box ScoreRecapVideo
"October 20, 2019 (Sunday)",11 am,Away,Monmouth (Ill.),,,,"L,1-6",Box ScoreRecapVideo
"October 26, 2019 (Saturday)",11 am,Away,Knox,,,,"L,0-7",Box ScoreRecapVideo
"October 30, 2019 (Wednesday)",3:30 pm,Away,Ripon,,,,"L,0-4",Box ScoreRecapVideo
"November 2, 2019 (Saturday)",12 pm,Home,Lake Forest,,,,"L,0-3",Box ScoreRecapVideo
