Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Clawson, Ian",JR-3,17.59m,"57' 8.5""",Grinnell Opener Invite,"Dec 6, 2024"
,"Leonard, Rory",FR-1,12.73m,"41' 9.25""",Dutch Athletic Classic,"Jan 17, 2025"
,"Brennan, Oleg",FR-1,12.52m,"41' 1""",Grinnell Opener Invite,"Dec 6, 2024"
,"Leopoldo, Caleb",FR-1,11.92m,"39' 1.25""",Grinnell Opener Invite,"Dec 6, 2024"
,"Bell, Jake",SO-2,11.62m,"38' 1.5""",Grinnell Opener Invite,"Dec 6, 2024"
