Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 2, 2004 (Tuesday)",,Home,Northwestern-Roseville,,,,"W,11-1",
"March 2, 2004 (Tuesday)",,Home,Northwestern-Roseville,,,,"T,3-3",
"March 14, 2004 (Sunday)",,Neutral,William Patterson (N.J.),,,,"L,1-9",
"March 14, 2004 (Sunday)",,Neutral,Wisconsin-Platteville,,,,"L,2-6",
"March 15, 2004 (Monday)",,Neutral,Allegheny (Pa.),,,,"W,6-5",
"March 15, 2004 (Monday)",,Neutral,Endicott (Mass.),,,,"L,0-6",
"March 18, 2004 (Thursday)",,Neutral,Wisconsin-River Falls,,,,"L,1-2",
"March 18, 2004 (Thursday)",,Neutral,Pine Manor (Mass.),,,,"L,5-7",
"March 19, 2004 (Friday)",,Neutral,Otterbein (Ohio),,,,"L,3-6",
"March 19, 2004 (Friday)",,Neutral,Carthage (Wis.),,,,"L,1-3",
"March 27, 2004 (Saturday)",,Away,Martin Luther,,,,,
"March 30, 2004 (Tuesday)",,Home,Augsburg,,,,"L,4-5",
"April 1, 2004 (Thursday)",,Home,Augsburg,,,,"L,1-4",
"April 3, 2004 (Saturday)",,Away,Bethel,,,,"L,0-7",
"April 3, 2004 (Saturday)",,Away,Bethel,,,,"W,5-4",
"April 4, 2004 (Sunday)",,Away,St. Olaf,,,,"W,5-4",
"April 4, 2004 (Sunday)",,Away,St. Olaf,,,,"L,0-7",
"April 7, 2004 (Wednesday)",,Away,Hamline,,,,"L,1-5",
"April 7, 2004 (Wednesday)",,Away,Hamline,,,,"L,2-12",
"April 9, 2004 (Friday)",,Home,Minnesota-Morris,,,,"L,1-11",
"April 9, 2004 (Friday)",,Home,Minnesota-Morris,,,,"L,6-7",
"April 12, 2004 (Monday)",,Away,Gustavus Adolphus,,,,"L,1-4",
"April 12, 2004 (Monday)",,Away,Gustavus Adolphus,,,,"L,0-19",
"April 15, 2004 (Thursday)",,Home,Carleton,,,,"W,3-1",
"April 15, 2004 (Thursday)",,Home,Carleton,,,,"W,3-0",
"April 17, 2004 (Saturday)",,Away,Concordia-Moorhead,,,,"L,2-8",
"April 17, 2004 (Saturday)",,Away,Concordia-Moorhead,,,,"L,3-10",
"April 18, 2004 (Sunday)",,Away,St. Catherine,,,,"L,4-7",
"April 18, 2004 (Sunday)",,Away,St. Catherine,,,,"W,7-1",
"April 21, 2004 (Wednesday)",,Home,St. Benedict,,,,"L,0-4",
"April 21, 2004 (Wednesday)",,Home,St. Benedict,,,,"L,4-8",
"April 23, 2004 (Friday)",,Home,St. Thomas,,,,"L,0-11",
"April 23, 2004 (Friday)",,Home,St. Thomas,,,,"L,3-15",
"April 25, 2004 (Sunday)",,Home,St. Mary's,,,,"L,1-8",
"April 25, 2004 (Sunday)",,Home,St. Mary's,,,,"W,5-4",
"April 28, 2004 (Wednesday)",,Home,St. Scholastica,,,,"L,7-8",
