Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2017 (Friday)",7:00 pm,Home,Lincoln Christian University,"Monmouth, Ill./Glennie Gymnasium",,,,"L,1-3",Box Score
"September 2, 2017 (Saturday)",10:00 am,Home,Iowa Wesleyan University,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"W,3-0",Box ScoreInvite Info
"September 2, 2017 (Saturday)",12:30 pm,Home,Principia College,"Monmouth, Ill./Glennie Gymnasium",,,Monmouth College Invitational,"L,2-3",Box ScoreInvite Info
"September 8, 2017 (Friday)",6:00 pm ET,Away,Rose-Hulman Institute of Technology,"Terre Haute, IN",,,Rose Hulman Invitational,"L,0-3",Box ScoreRecap
"September 8, 2017 (Friday)",8:00 pm ET,Neutral,Anderson University (IN),"Terre Haute, IN",,,Rose Hulman Invitational,"L,2-3",Box ScoreRecap
"September 9, 2017 (Saturday)",11:00 am ET,Neutral,William Woods University (Mo.),"Terre Haute, IN",,,Rose Hulman Invitational,"L,0-3",Box ScoreRecap
"September 9, 2017 (Saturday)",1:00 pm ET,Neutral,North Central College,"Terre Haute, IN",,,Rose Hulman Invitational,"L,0-3",Box ScoreRecap
"September 12, 2017 (Tuesday)",7:00 pm,Home,Eureka College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-2",Box ScoreRecap
"September 15, 2017 (Friday)",6:00 pm,Neutral,Rockford University,"Galesburg, IL",,,Knox College Tournament,"W,3-0",Box ScoreRecap
"September 15, 2017 (Friday)",8:00 pm,Neutral,University of Dubuque,"Galesburg, IL",,,Knox College Tournament,"L,0-3",Box ScoreRecap
"September 16, 2017 (Saturday)",1:00 pm,Neutral,Macalester College,"Galesburg, IL",,,Knox College Tournament,"L,1-3",Box ScoreRecap
"September 16, 2017 (Saturday)",3:00 pm,Neutral,Alverno College,"Galesburg, IL",,,Knox College Tournament,"L,2-3",Box ScoreRecap
"September 23, 2017 (Saturday)",1:00 pm,Neutral,Greenville College,"Mount Pleasant, IA",,,,"L,2-3",Box Score
"September 23, 2017 (Saturday)",3:00 pm,Away,Iowa Wesleyan University,"Mount Pleasant, IA",,,,"W,3-0",Box ScoreRecap
"September 26, 2017 (Tuesday)",7:00 pm,Home,Robert Morris University (Ill.)-Springfield,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecap
"September 27, 2017 (Wednesday)",7:00 pm,Away,Lincoln Christian University,"Lincoln, IL",,,,"L,2-3",Box ScoreRecap
"September 30, 2017 (Saturday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,"W,3-2",Box ScoreRecap
"October 3, 2017 (Tuesday)",7:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-3",Box ScoreRecap
"October 6, 2017 (Friday)",7:00 pm,Home,Lawrence University,"Monmouth, Ill./Glennie Gymnasium",,,,"L,2-3",Box ScoreRecap
"October 7, 2017 (Saturday)",1:00 pm,Home,Ripon College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,1-3",Box ScoreRecapBox Score
"October 11, 2017 (Wednesday)",7:00 pm,Home,Illinois College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,2-3",Box ScoreRecap
"October 13, 2017 (Friday)",5:00 pm,Away,University of Dubuque,"Dubuque, IA",,,,"L,0-3",Box ScoreRecap
"October 17, 2017 (Tuesday)",7:00 pm,Away,Eureka College,"Eureka, IL",,,,"W,3-0",Box ScoreRecap
"October 20, 2017 (Friday)",7:00 pm,Away,St. Norbert College,De Pere. WI,,,,"L,0-3",Box ScoreRecap
"October 21, 2017 (Saturday)",1:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,2-3",Box Score
"October 24, 2017 (Tuesday)",7:00 pm,Away,MacMurray College,"Jacksonville, IL",,,,"W,3-1",Box ScoreRecap
"October 27, 2017 (Friday)",7:00 pm,Away,Knox College,"Galesburg, IL",,,,"L,0-3",Box ScoreRecap
"October 28, 2017 (Saturday)",1:00 pm,Home,Grinnell College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,1-3",Box ScoreRecap
