Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 17, 2013 (Sunday)",3:30 p.m.,Neutral,Benedictine University,"Winter Haven, FL",,,,"L,4-13",Box ScoreRecap
"March 18, 2013 (Monday)",2:00 p.m.,Neutral,Anderson University (IN),"Winter Haven, FL",,,,"L,2-8",Box ScoreRecap
"March 18, 2013 (Monday)",4:30 p.m.,Neutral,Anderson University (IN),"Winter Haven,  FL",,,,"L,2-3",Box ScoreRecap
"March 19, 2013 (Tuesday)",12:30 p.m.,Neutral,Hope College,"Auburndale, FL",,,,"L,2-9",Box Score
"March 19, 2013 (Tuesday)",3:00 p.m.,Neutral,Hope College,"Auburndale, FL",,,,"L,2-7",Box Score
"March 21, 2013 (Thursday)",3:30 p.m.,Neutral,Concordia University (Wis.),"Auburndale, FL",,,,"W,9-3",Box ScoreRecap
"March 22, 2013 (Friday)",11:15 a.m.,Neutral,University of Wisconsin-Whitewater,"Auburndale, FL",,,,"L,5-8",Box ScoreRecap
"March 23, 2013 (Saturday)",2:30 p.m.,Neutral,Amherst College,"Auburndale, FL",,,,"W,8-4",Box ScoreRecap
"March 24, 2013 (Sunday)",12:30 p.m.,Neutral,University of Chicago,"Winter Haven,  FL",,,,"W,4-3",Box ScoreRecap
"March 24, 2013 (Sunday)",3:00 p.m.,Neutral,University of Chicago,"Winter Haven, FL",,,,"L,3-16",Box ScoreRecap
"March 29, 2013 (Friday)",Noon,Away,Washington University in St. Louis,"St. Louis, MO",,,,"W,3-2",Box ScoreRecap
"March 29, 2013 (Friday)",2:30 p.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,,"L,2-4",Box ScoreRecap
"March 30, 2013 (Saturday)",9:30 a.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,,"W,16-3",Box ScoreRecap
"March 30, 2013 (Saturday)",12:15 p.m.,Neutral,St. Norbert College,"St. Louis, MO",,,,"L,2-8",Box ScoreRecap
"April 4, 2013 (Thursday)",1 p.m.,Away,Knox College,"Galesburg, IL",,,,"L,5-7",Box ScoreRecap
"April 4, 2013 (Thursday)",3:30 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,14-8",Box ScoreRecap
"April 6, 2013 (Saturday)",1 p.m.,Home,Knox College,"Grinnell, IA",,,,"L,3-7",Box ScoreRecap
"April 6, 2013 (Saturday)",3:30 p.m.,Home,Knox College,"Grinnell, IA",,,,"L,1-3",Box ScoreRecap
"April 13, 2013 (Saturday)",Noon,Home,Illinois College,"Grinnell, IA",,,,"L,0-5",Box ScoreRecap
"April 13, 2013 (Saturday)",2:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"W,8-2",Box ScoreRecap
"April 14, 2013 (Sunday)",10 a.m.,Home,Illinois College,"Grinnell, IA",,,,"L,0-3",Box ScoreRecap
"April 14, 2013 (Sunday)",12:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"W,10-4",Box ScoreRecap
"April 20, 2013 (Saturday)",Noon,Home,Cornell College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"April 20, 2013 (Saturday)",2:30 p.m.,Home,Cornell College,"Grinnell, IA",,,,"L,3-5",Box ScoreRecap
"April 21, 2013 (Sunday)",Noon,Away,Cornell College,"Mount Vernon, IA",,,,"W,15-0",Box ScoreRecap
"April 21, 2013 (Sunday)",2:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,14-1",Box ScoreRecap
"April 25, 2013 (Thursday)",1 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"L,4-5",Box ScoreRecap
"April 25, 2013 (Thursday)",3:30 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"L,4-13",Box ScoreRecap
"April 27, 2013 (Saturday)",1 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,7-2",Box ScoreRecap
"April 27, 2013 (Saturday)",3:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,8-5",Box ScoreRecap
"April 28, 2013 (Sunday)",3 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"L,7-8",Box ScoreRecap
"May 1, 2013 (Wednesday)",7 p.m.,Away,Augustana College (IL),"Rock Island, IL",,,,"L,2-9",Box ScoreRecap
"May 10, 2013 (Friday)",Noon,Away,Ripon College,"Ripon, WI",,,2013 Midwest Conference Baseball Championships,"L,3-9",Box ScoreRecap
"May 10, 2013 (Friday)",6:30 p.m.,Neutral,Knox College,"Ripon, WI",,,2013 Midwest Conference Baseball Championships,"L,7-12",Box ScoreRecap
