Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2000 (Friday)",,Away,Augsburg,Augsburg,,,"W,3-0",
"September 3, 2000 (Sunday)",,Neutral,Gustavus Adolphus,"Minneapolis, MN",,,"L,0-4",
"September 9, 2000 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,1-2",
"September 10, 2000 (Sunday)",,Away,Illinois College,"Jacksonville, IL",,,"W,3-0",
"September 16, 2000 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,4-2",
"September 19, 2000 (Tuesday)",,Home,Central,"Grinnell, IA",,,"W,2-0",
"September 23, 2000 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,3-1",
"September 24, 2000 (Sunday)",,Home,Lawrence,"Grinnell, IA",,,"W,2-0",
"October 1, 2000 (Sunday)",,Away,Knox,"Galesburg, IL",,,"W,7-1",
"October 4, 2000 (Wednesday)",,Home,Augustana,"Grinnell, IA",,,"L,0-1",
"October 7, 2000 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,0-4",
"October 17, 2000 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"L,1-5",
"October 21, 2000 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,0-4",
"October 22, 2000 (Sunday)",,Away,Carroll,"Waukesha, WI",,,"W,3-1",
"October 25, 2000 (Wednesday)",,Away,Grand View,Grand View,,,"L,1-2",
"October 29, 2000 (Sunday)",,Home,Nebraska Wesleyan,"Grinnell, IA",,,"T,1-1",
"November 4, 2000 (Saturday)",,Neutral,Lake Forest (MWC Tournament Semifinal),"Ripon, WI",,,"L,0-2",
