Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2004 (Saturday)",,Away,UW-Whitewater,"Whitewater, Wis.",,,"L,41-9",
"September 11, 2004 (Saturday)",,Home,Beloit,"De Pere, Wis. - Minahan Stadium",,,"W,39-20",
"September 18, 2004 (Saturday)",,Away,Monmouth,"Monmouth, Ill.",,,"W,55-19",
"September 25, 2004 (Saturday)",,Away,Knox,"Galesburg, Ill.",,,"W,59-0",
"October 2, 2004 (Saturday)",,Home,Illinois College,"De Pere, Wis. - Minahan Stadium",,,"W,51-21",
"October 9, 2004 (Saturday)",,Home,Lawrence,"De Pere, Wis. - Minahan Stadium",,,"W,52-7",
"October 16, 2004 (Saturday)",,Away,Carroll,"Waukesha, Wis.",,,"W,36-35",
"October 23, 2004 (Saturday)",,Home,Ripon,"De Pere, Wis. - Minahan Stadium",,,"W,58-14",
"October 30, 2004 (Saturday)",,Away,Grinnell,"Grinnell, Iowa",,,"W,45-21",
"November 6, 2004 (Saturday)",,Home,Lake Forest,"De Pere, Wis. - Minahan Stadium",,,"W,28-13",
"November 20, 2004 (Saturday)",,Away,UW-La Crosse,"La Crosse, Wis.",,,"L,37-23",
