Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 12, 2005 (Saturday)",,Home,St. Ambrose,"Grinnell, IA",,,"W,6-1",
"February 12, 2005 (Saturday)",,Home,Nebraska Wesleyan,"Grinnell, IA",,,"W,4-3",
"February 18, 2005 (Friday)",,Neutral,Chicago,"Cedar Rapids, IA",,,"L,1-6",
"February 18, 2005 (Friday)",,Home,Wartburg,"Grinnell, IA",,,"W,5-2",
"February 23, 2005 (Wednesday)",,Neutral,UW-Oshkosh,"Cedar Rapids, IA",,,"W,5-2",
"March 4, 2005 (Friday)",,Home,Buena Vista,"Grinnell, IA",,,"W,7-0",
"March 5, 2005 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,6-1",
"March 19, 2005 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-7",
"March 19, 2005 (Saturday)",,Neutral,St. Norbert,"Cedar Rapids, IA",,,"W,6-1",
"March 21, 2005 (Monday)",,Neutral,Hamline,"Orlando, FL",,,"L,3-6",
"March 22, 2005 (Tuesday)",,Neutral,Babson,"Orlando, FL",,,"L,3-4",
"March 23, 2005 (Wednesday)",,Neutral,McHenry County College,"Orlando, FL",,,"W,7-0",
"March 24, 2005 (Thursday)",,Neutral,Otterbein,"Orlando, FL",,,"W,4-3",
"April 2, 2005 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,7-0",
"April 2, 2005 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,6-1",
"April 6, 2005 (Wednesday)",,Home,Simpson,"Grinnell, IA",,,"W,6-1",
"April 8, 2005 (Friday)",,Away,Augustana,"Rock Island, IL",,,"L,3-4",
"April 9, 2005 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"W,6-1",
"April 9, 2005 (Saturday)",,Away,Beloit,"Beloit, WI",,,"W,5-2",
"April 15, 2005 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,6-1",
"April 16, 2005 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,6-1",
"April 20, 2005 (Wednesday)",,Home,Central,"Pella, IA",,,"L,0-7",
"April 23, 2005 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,7-0",
"April 23, 2005 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,5-2",
"April 29, 2005 (Friday)",,Neutral,St. Norbert (MWC Tournament Semifinal),"Madison, WI",,,"W,4-1",
"April 29, 2005 (Friday)",,Neutral,Ripon (MWC Tournament Championship),"Madison, WI",,,"W,4-1",
"April 30, 2005 (Saturday)",,Neutral,Midwest Conference,"Madison, WI",,,1st/10 Teams,
