Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2001 (Friday)",,Home,Rhodes,,,,"W,2-1",
"September 9, 2001 (Sunday)",Final - OT,Home,Sewanee,,,,"W,3-2",
"September 14, 2001 (Friday)",,Away,Wis.-Whitewater,,,,"W,3-1",
"September 19, 2001 (Wednesday)",,Home,Rockford,,,,"W,5-1",
"September 22, 2001 (Saturday)",,Away,Case Reserve,,,,"W,2-1",
"September 29, 2001 (Saturday)",,Home,Carnegie Mellon,,,,"L,1-2",
"October 2, 2001 (Tuesday)",,Away,Ill. Wesleyan,,,,"W,6-0",
"October 5, 2001 (Friday)",,Home,Emory,,,,"L,1-2",
"October 7, 2001 (Sunday)",,Home,New York U.,,,,"W,2-1",
"October 13, 2001 (Saturday)",Final - OT,Home,Wis.-Oshkosh,,,,"L,3-4",
"October 16, 2001 (Tuesday)",,Home,Beloit,,,,"W,4-2",
"October 19, 2001 (Friday)",,Away,Brandeis,,,,"W,5-2",
"October 21, 2001 (Sunday)",,Away,Rochester,,,,"W,3-1",
"October 24, 2001 (Wednesday)",,Away,Benedictine (Ill.),,,,"W,2-1",
"October 27, 2001 (Saturday)",,Home,Washington (Mo.),,,,"W,3-2",
"October 31, 2001 (Wednesday)",,Away,Wheaton (Ill.),,,,"W,2-0",
"November 3, 2001 (Saturday)",,Away,Centre,,,,"W,1-0",
"November 9, 2001 (Friday)",,Home,Ohio Wesleyan,,,,"L,1-3",
