Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2015 (Tuesday)",6 p.m.,Home,Lakeland College,,,,,"W,3-0",
"September 4, 2015 (Friday)",5 p.m.,Away,Gustavus Adolphus College,,,,"23 Gustavus Adolpus College Tournament St. Peter, Minn.","L,2-0",
"September 5, 2015 (Saturday)",3 p.m.,Neutral,Viterbo Univ.,,,,"23 Gustavus Adolpus College Tournament St. Peter, Minn.","W,2-1",
"September 12, 2015 (Saturday)",2 p.m.,Away,UW-Platteville,,,,,"T,1-12 OT",
"September 13, 2015 (Sunday)",3:30 p.m.,Away,Illinois Institute of Technology,,,,,"W,6-2",
"September 16, 2015 (Wednesday)",6 p.m.,Home,Marian Univ.,,,,,"L,3-0",
"September 19, 2015 (Saturday)",3:30 p.m.,Home,Beloit College,,,,,"W,4-0",
"September 22, 2015 (Tuesday)",7 p.m.,Away,UW-Whitewater,,,,,"L,2-1",
"September 26, 2015 (Saturday)",2:30 p.m.,Away,Carroll Univ.,,,,,"L,2-12 OT",
"September 30, 2015 (Wednesday)",7 p.m.,Away,UW-Oshkosh,,,,,"L,3-0",
"October 3, 2015 (Saturday)",1:30 p.m.,Away,Monmouth College,,,,,"W,3-1",
"October 4, 2015 (Sunday)",1:30 p.m.,Away,Illinois College,,,,,"W,1-0",
"October 11, 2015 (Sunday)",1:30 p.m.,Home,Knox College,,,,,"T,2-22 OT",
"October 14, 2015 (Wednesday)",5 p.m.,Home,Lawrence Univ.,,,,,"W,5-0",
"October 17, 2015 (Saturday)",1:30 p.m.,Home,Cornell College,,,,,"W,5-0",
"October 18, 2015 (Sunday)",1:30 p.m.,Home,Grinnell College,,,,,"W,2-1OT",
"October 27, 2015 (Tuesday)",3:30 p.m.,Away,Ripon College,,,,,"W,1-0",
"November 1, 2015 (Sunday)",2:30 p.m.,Away,Lake Forest College,,,,,"W,3-2",
"November 6, 2015 (Friday)",11 a.m.,Home,Lake Forest College,,,,"23 Midwest Conference Tournament Schneider Stadium - De Pere, Wis.","T,1-12 OT (LFC 5-4)",
"November 6, 2015 (Friday)",2:10 p.m.,Neutral,Carroll Univ.,,,,"23 Midwest Conference Tournament Schneider Stadium - De Pere, Wis.","W,2-1",
"November 7, 2015 (Saturday)",Noon,Neutral,Lake Forest College,,,,"23 Midwest Conference Tournament Schneider Stadium - De Pere, Wis.","W,2-1",
