Unnamed: 0,Time,Athletes,Meet,Meet Date
,44.65,"Hardman, Braun, Ogasawara, Silvia",16 Midwest Conference Championships,"May 13, 2016"
,47.72,"Hardman, Braun, Ogasawara, silvia",Grinnell College Dick Young Classic,"Apr 23, 2016"
,49.78,"Hardman, Braun, Ogasawara, Silvia",Monmouth College Fighting Scots Outdoor,"May 7, 2016"
