0,1,2
POINTS,2,Illinois Col. (09/24/2022) Beloit (10/08/2022) Lakeland University (10/16/2022)
GOALS,1,Elmhurst (09/03/2022) Illinois Col. (09/24/2022) Beloit (10/08/2022) Monmouth (IL) (10/11/2022) Lakeland University (10/16/2022)
ASSISTS,1,Cornell College (10/04/2022) Monmouth (IL) (10/11/2022)
SHOTS,2,Coe (9/1/2022)
SHOTS ON GOAL,2,Coe (9/1/2022)
SAVES,1,Wis.-Eau Claire (09/11/2022) Neb. Wesleyan (09/17/2022)
FOULS,3,Coe (9/1/2022) Ripon (10/22/2022)
CORNER KICKS,1,Beloit (10/08/2022) Ripon (11/04/2022)
