Survey Year,UNITID,OPE ID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Archery Men's Team Operating Expenses,Archery Women's Team Operating Expenses,Archery Coed Team Operating Expenses,Archery Total Operating Expenses,Badminton Men's Team Operating Expenses,Badminton Women's Team Operating Expenses,Badminton Coed Team Operating Expenses,Badminton Total Operating Expenses,Baseball Men's Team Operating Expenses,Baseball Women's Team Operating Expenses,Baseball Coed Team Operating Expenses,Baseball Total Operating Expenses,Basketball Men's Team Operating Expenses,Basketball Women's Team Operating Expenses,Basketball Coed Team Operating Expenses,Basketball Total Operating Expenses,Beach Volleyball Men's Team Operating Expenses,Beach Volleyball Women's Team Operating Expenses,Beach Volleyball Coed Team Operating Expenses Operating Expenses,Beach Volleyball Total Operating Expenses,Bowling Men's Team Operating Expenses,Bowling Women's Team Operating Expenses,Bowling Coed Team Operating Expenses,Bowling Total Operating Expenses,All Track Combined Men's Team Operating Expenses,All Track Combined Women's Team Operating Expenses,All Track Combined Coed Team Operating Expenses,All Track Combined Total Operating Expenses,Diving Men's Team Operating Expenses,Diving Women's Team Operating Expenses,Diving Coed Team Operating Expenses,Diving Total Operating Expenses,Equestrian Men's Team Operating Expenses,Equestrian Women's Team Operating Expenses,Equestrian Coed Team Operating Expenses,Equestrian Total Operating Expenses,Fencing Men's Team Operating Expenses,Fencing Women's Team Operating Expenses,Fencing Coed Team Operating Expenses,Fencing Total Operating Expenses,Field Hockey Men's Team Operating Expenses,Field Hockey Women's Team Operating Expenses,Field Hockey Coed Team Operating Expenses,Field Hockey Total Operating Expenses,Football Men's Team Operating Expenses,Football Women's Team Operating Expenses,Football Coed Team Operating Expenses,Football Total Operating Expenses,Golf Men's Team Operating Expenses,Golf Women's Team Operating Expenses,Golf Coed Team Operating Expenses,Golf Total Operating Expenses,Gymnastics Men's Team Operating Expenses,Gymnastics Women's Team Operating Expenses,Gymnastics Coed Team Operating Expenses,Gymnastics Total Operating Expenses,Ice Hockey Men's Team Operating Expenses,Ice Hockey Women's Team Operating Expenses,Ice Hockey Coed Team Operating Expenses,Ice Hockey Total Operating Expenses,Lacrosse Men's Team Operating Expenses,Lacrosse Women's Team Operating Expenses,Lacrosse Coed Team Operating Expenses,Lacrosse Total Operating Expenses,Rifle Men's Team Operating Expenses,Rifle Women's Team Operating Expenses,Rifle Coed Team Operating Expenses,Rifle Total Operating Expenses,Rodeo Men's Team Operating Expenses,Rodeo Women's Team Operating Expenses,Rodeo Coed Team Operating Expenses,Rodeo Total Operating Expenses,Rowing Men's Team Operating Expenses,Rowing Women's Team Operating Expenses,Rowing Coed Team Operating Expenses,Rowing Total Operating Expenses,Sailing Men's Team Operating Expenses,Sailing Women's Team Operating Expenses,Sailing Coed Team Operating Expenses,Sailing Total Operating Expenses,Skiing Men's Team Operating Expenses,Skiing Women's Team Operating Expenses,Skiing Coed Team Operating Expenses,Skiing Total Operating Expenses,Soccer Men's Team Operating Expenses,Soccer Women's Team Operating Expenses,Soccer Coed Team Operating Expenses,Soccer Total Operating Expenses,Softball Men's Team Operating Expenses,Softball Women's Team Operating Expenses,Softball Coed Team Operating Expenses,Softball Total Operating Expenses,Squash Men's Team Operating Expenses,Squash Women's Team Operating Expenses,Squash Coed Team Operating Expenses,Squash Total Operating Expenses,Swimming and Diving Men's Team Operating Expenses,Swimming and Diving Women's Team Operating Expenses,Swimming and Diving Coed Team Operating Expenses,Swimming and Diving Total Operating Expenses,Swimming Men's Team Operating Expenses,Swimming Women's Team Operating Expenses,Swimming Coed Team Operating Expenses,Swimming Total Operating Expenses,Synchronized Swimming Men's Team Operating Expenses,Synchronized Swimming Women's Team Operating Expenses,Synchronized Swimming Coed Team Operating Expenses,Synchronized Swimming Total Operating Expenses,Table Tennis Men's Team Operating Expenses,Table Tennis Women's Team Operating Expenses,Table Tennis Coed Team Operating Expenses,Table Tennis Total Operating Expenses,Team Handball Men's Team Operating Expenses,Team Handball Women's Team Operating Expenses,Team Handball Coed Team Operating Expenses,Team Handball Total Operating Expenses,Tennis Men's Team Operating Expenses,Tennis Women's Team Operating Expenses,Tennis Coed Team Operating Expenses,Tennis Total Operating Expenses,Track and Field Indoor Men's Team Operating Expenses,Track and Field Indoor Women's Team Operating Expenses,Track and Field Indoor Coed Team Operating Expenses,Track and Field Indoor Total Operating Expenses,Track and Field Outdoor Men's Team Operating Expenses,Track and Field Outdoor Women's Team Operating Expenses,Track and Field Outdoor Coed Team Operating Expenses,Track and Field Outdoor Total Operating Expenses,Track and Field X Country Men's Team Operating Expenses,Track and Field X Country Women's Team Operating Expenses,Track and Field X Country Coed Team Operating Expenses,Track and Field X Country Total Operating Expenses,Volleyball Men's Team Operating Expenses,Volleyball Women's Team Operating Expenses,Volleyball Coed Team Operating Expenses,Volleyball Total Operating Expenses,Water Polo Men's Team Operating Expenses,Water Polo Women's Team Operating Expenses,Water Polo Coed Team Operating Expenses,Water Polo Total Operating Expenses,Weight Lifting Men's Team Operating Expenses,Weight Lifting Women's Team Operating Expenses,Weight Lifting Coed Team Operating Expenses,Weight Lifting Total Operating Expenses,Wrestling Men's Team Operating Expenses,Wrestling Women's Team Operating Expenses,Wrestling Coed Team Operating Expenses,Wrestling Total Operating Expenses,Other Sports Men's Team Operating Expenses,Other Sports Women's Team Operating Expenses,Other Sports Coed Team Operating Expenses,Other Sports Total Operating Expenses,Total Men's Team Operating Expenses,Total Women's Team Operating Expenses,Total Coed Team Operating Expenses,Grand Total Operating Expenses
2003,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2093,2168,4261,,,,,,,,,45521,0,,45521,68833,60214,,129047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149932,0,,149932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52376,71660,,124036,0,40792,,40792,,,,,15465,22566,,38031,,,,,,,,,,,,,,,,,12583,12183,,24766,,,,,,,,,49884,49182,,99066,0,40263,,40263,,,,,,,,,22248,0,,22248,,,,,416842,296860,,713702
2004,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2250,2263,4513,,,,,,,,,43652,0,,43652,63369,57943,,121312,,,,,,,,,45523,47010,,92533,,,,,,,,,,,,,,,,,135655,0,,135655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60304,62196,,122500,0,107714,,107714,,,,,27691,24907,,52598,,,,,,,,,,,,,,,,,24210,20479,,44689,,,,,,,,,,,,,0,40597,,40597,,,,,,,,,31473,0,,31473,,,,,431877,360846,,792723
2005,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2279,2335,4614,,,,,,,,,39352,0,,39352,52082,52044,,104126,,,,,,,,,48520,45743,,94263,,,,,,,,,,,,,,,,,150183,0,,150183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61054,79127,,140181,0,43511,,43511,,,,,21302,16682,,37984,,,,,,,,,,,,,,,,,18633,17892,,36525,,,,,,,,,,,,,0,38118,,38118,,,,,,,,,29554,0,,29554,,,,,420680,293117,,713797
2006,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2258,2324,4582,,,,,,,,,63943,0,,63943,125510,107680,,233190,,,,,,,,,53038,54183,,107221,,,,,,,,,,,,,,,,,181302,0,,181302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72855,67993,,140848,0,46508,,46508,,,,,51206,51606,,102812,,,,,,,,,,,,,,,,,26054,23723,,49777,,,,,,,,,,,,,0,39132,,39132,,,,,,,,,26935,0,,26935,,,,,600843,390825,,991668
2007,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2416,2422,4838,,,,,,,,,117349,0,,117349,76449,74927,,151376,,,,,,,,,47976,49845,,97821,,,,,,,,,,,,,,,,,149672,0,,149672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55317,100855,,156172,0,38609,,38609,,,,,35687,36687,,72374,,,,,,,,,,,,,,,,,22145,26700,,48845,,,,,,,,,,,,,0,92790,,92790,,,,,,,,,32994,0,,32994,,,,,537589,420413,,958002
2008,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2488,2467,4955,,,,,,,,,54979,0,,54979,68740,64276,,133016,,,,,,,,,61354,64923,,126277,,,,,,,,,,,,,,,,,172377,0,,172377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65985,80657,,146642,0,104287,,104287,,,,,55628,53557,,109185,,,,,,,,,,,,,,,,,24700,34572,,59272,,,,,,,,,,,,,0,51853,,51853,,,,,,,,,39887,0,,39887,,,,,543650,454125,,997775
2009,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2559,2500,5059,,,,,,,,,51381,0,,51381,55737,66992,,122729,,,,,,,,,49495,54086,,103581,,,,,,,,,,,,,,,,,158899,0,,158899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67994,65561,,133555,0,47113,,47113,,,,,36204,40572,,76776,,,,,,,,,,,,,,,,,31142,36223,,67365,,,,,,,,,,,,,0,53886,,53886,,,,,,,,,26774,0,,26774,,,,,477626,364433,,842059
2010,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2672,2542,5214,,,,,,,,,54013,0,,54013,62152,62248,,124400,,,,,,,,,65796,64632,,130428,,,,,,,,,,,,,,,,,210644,0,,210644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63565,58758,,122323,0,34196,,34196,,,,,46844,58493,,105337,,,,,,,,,,,,,,,,,36663,42588,,79251,,,,,,,,,,,,,0,55855,,55855,,,,,,,,,34239,0,,34239,,,,,573916,376770,,950686
2011,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2746,2565,5311,,,,,,,,,59056,0,,59056,67865,68487,,136352,,,,,,,,,72385,73867,,146252,,,,,,,,,,,,,,,,,191123,0,,191123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65002,134765,,199767,0,38256,,38256,,,,,32727,35563,,68290,,,,,,,,,,,,,,,,,22102,32987,,55089,,,,,,,,,,,,,0,99866,,99866,,,,,,,,,40242,0,,40242,,,,,550502,483791,,1034293
2012,144050,00177400,University of Chicago,IL,NCAA Division III (with football),,1,NCAA,2930,2624,5554,,,,,,,,,58931,0,,58931,137492,114853,,252345,,,,,,,,,66893,69163,,136056,,,,,,,,,,,,,,,,,247358,0,,247358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86738,85249,,171987,0,38891,,38891,,,,,73506,75472,,148978,,,,,,,,,,,,,,,,,31616,33616,,65232,,,,,,,,,,,,,0,62940,,62940,,,,,,,,,32031,0,,32031,,,,,734565,480184,,1214749
