Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 8, 1984 (Saturday)",,Away,Aurora,Aurora,,,"L,0-4",
"September 18, 1984 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,7-0",
"September 21, 1984 (Friday)",,Home,Wartburg,"Grinnell, IA",,,"W,9-0",
"September 23, 1984 (Sunday)",,Home,Chicago,"Grinnell, IA",,,"W,4-0",
"September 28, 1984 (Friday)",,Home,St. John's (MN),"Grinnell, IA",,,"L,0-3",
"September 29, 1984 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"T,2-2",
"October 3, 1984 (Wednesday)",,Home,Augustana,"Grinnell, IA",,,"L,1-2",
"October 6, 1984 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,4-0",
"October 9, 1984 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,3-2",
"October 14, 1984 (Sunday)",,Away,Washington-St. Louis,"St. Louis, MO",,,"L,0-4",
"October 20, 1984 (Saturday)",,Neutral,Pomona,"Colorado Springs, CO",,,"W,3-1",
"October 21, 1984 (Sunday)",,Neutral,Trinity (TX),"Colorado Springs, CO",,,"W,3-1",
"October 23, 1984 (Tuesday)",,Away,Colorado College,"Colorado Springs, CO",,,"L,0-3",
"October 30, 1984 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"W,2-0",
"November 3, 1984 (Saturday)",,Home,Lake Forest (MWC Tournament Championship),"Grinnell, IA",,,"W,3-0",
