Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 28, 2018 (Friday)",8:00 AM,Away,ITA Central Regional,"St. Louis, Mo.",,,,Recap
"February 9, 2019 (Saturday)",12:30 PM,Away,Principia College,"Elsah, Ill.",,,"L,0-9",Box ScoreRecap
"February 9, 2019 (Saturday)",3:30 PM,Neutral,Saint Louis College of Pharmacy,"Elsah, Ill.",,,"W,7-1",Box ScoreRecap
"February 23, 2019 (Saturday)",12:00 PM,Neutral,North Central College,"Clinton, Iowa",,,"L,1-8",Box ScoreRecap
"February 23, 2019 (Saturday)",3:00 PM,Away,Loras College,"Clinton, Iowa",,,"L,2-7",Box ScoreRecap
"March 16, 2019 (Saturday)",1:00 PM,Home,Prairie State College,"Springfield, Ill.",,,"L,1-8",Box ScoreRecap
"March 21, 2019 (Thursday)",6:00 PM,Away,Webster University,"St. Louis, Mo.",,,"L,4-5",Box ScoreRecap
"March 23, 2019 (Saturday)",10:00 AM,Away,Greenville University,"Greenville, Ill.",,,"L,1-8",Box ScoreRecap
"March 24, 2019 (Sunday)",9:00 AM,Away,Knox College,"Galesburg, Ill.",,,"W,8-1",Box ScoreRecap
"March 24, 2019 (Sunday)",12:00 PM,Neutral,Dominican University,"Galesburg, Ill.",,,"W,8-1",Box ScoreRecap
"March 25, 2019 (Monday)",5:00 PM,Home,Fontbonne University,"Jacksonville, Ill.",,,"W,9-0",Box ScoreRecap
"March 30, 2019 (Saturday)",9:00 AM,Away,Ripon College,"Ripon, Wis.",,,"W,7-2",Box ScoreRecap
"March 30, 2019 (Saturday)",3:00 PM,Away,Lawrence University,"Appleton, Wis.",,,"W,5-4",Box ScoreRecap
"March 31, 2019 (Sunday)",9:30 AM,Away,St. Norbert College,De Pere. Wis.,,,"L,2-7",Box ScoreRecap
"April 6, 2019 (Saturday)",9:00 AM,Home,Lake Forest College,"Jacksonville, Ill.",,,"L,2-7",Box ScoreRecap
"April 10, 2019 (Wednesday)",5:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"W,7-2",Box ScoreRecap
"April 13, 2019 (Saturday)",10:00 AM,Home,Cornell College,"Jacksonville, Ill.",,,"L,3-6",Box ScoreRecap
"April 13, 2019 (Saturday)",4:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,"L,0-9",Box ScoreRecap
"April 15, 2019 (Monday)",4:00 PM,Away,Westminster College (MO),"Fulton, Mo.",,,"W,9-0",Box ScoreRecap
"April 20, 2019 (Saturday)",11:00 AM,Home,Illinois Wesleyan University,"Jacksonville, Ill.",,,"W,9-0",Box ScoreRecap
"April 27, 2019 (Saturday)",8:00 AM/8:15 AM,Neutral,Midwest Conference Team and Individual Tournaments,"Madison, Wis.",,,No Team Scores,Box ScoreRecap
