Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 21, 2006 (Tuesday)",,Home,Carthage,"Grinnell, IA",,,"L,106-118",
"November 25, 2006 (Saturday)",,Away,MacMurray,"Jacksonville, IL",,,"W,136-116",
"December 2, 2006 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"L,134-136",
"December 3, 2006 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"L,97-122",
"December 6, 2006 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"W,143-125",
"December 9, 2006 (Saturday)",,Home,Simpson,"Grinnell, IA",,,"W,139-127",
"December 16, 2006 (Saturday)",,Neutral,UW-Whitewater,"Elmhurst, IL",,,"L,90-126",
"December 17, 2006 (Sunday)",,Neutral,Kalamazoo,"Elmhurst, IL",,,"W,124-104",
"January 4, 2007 (Thursday)",,Away,UW-Oshkosh,"Oshkosh, WI",,,"L,105-123",
"January 6, 2007 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,79-80",
"January 9, 2007 (Tuesday)",,Home,Milwaukee School of Engeinnering,"Grinnell, IA",,,"W,125-106",
"January 12, 2007 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"W,142-130(OT)",
"January 13, 2007 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,98-79",
"January 19, 2007 (Friday)",,Away,Ripon,"Ripon, WI",,,"W,120-118",
"January 20, 2007 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,106-103",
"January 23, 2007 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,90-70",
"January 27, 2007 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,116-105",
"January 30, 2007 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"W,127-111",
"February 2, 2007 (Friday)",,Home,Carroll,"Grinnell, IA",,,"W,113-104",
"February 3, 2007 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,93-66",
"February 10, 2007 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,100-65",
"February 14, 2007 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"W,91-74",
"February 17, 2007 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,109-86",
"February 23, 2007 (Friday)",,Home,Lake Forest (MWC Tournament Semifinal),"Grinnell, IA",,,"L,79-94",
