Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 12, 1981 (Saturday)",,Home,Wartburg,"Waverly, IA",,,"W,2-1",
"September 19, 1981 (Saturday)",,Away,Wisconsin-Platteville,"Platteville, WI",,,"W,5-2",
"September 23, 1981 (Wednesday)",,Home,Colorado College,"Grinnell, IA",,,"L,0-2",
"September 25, 1981 (Friday)",,Away,Sangamon State,Sangamon State,,,"L,1-2",
"September 26, 1981 (Saturday)",,Away,Augustana,Augustana,,,"T,4-4",
"October 3, 1981 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,2-1",
"October 8, 1981 (Thursday)",,Away,Cornell,"Mount Vernon, IA",,,"W,2-0",
"October 10, 1981 (Saturday)",,Away,Northeast Missouri State,Northeast Missouri State,,,"W,2-1",
"October 17, 1981 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"W,2-1",
"October 24, 1981 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,1-0",
"October 31, 1981 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,6-0",
"November 7, 1981 (Saturday)",,Away,Lake Forest (MWC Tournament Championship),"Lake Forest, IL",,,"L,0-1",
