Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 25, 1976 (Wednesday)",,Home,Trinity Christian College,"Lake Forest, IL",,,,"W,4-1",
"October 2, 1976 (Saturday)",,Home,Illinois Institute of Technology,"Lake Forest, IL",,,,"W,2-1",
"October 6, 1976 (Wednesday)",,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,1-4",
"October 9, 1976 (Saturday)",,Away,Carleton College,"Northfield, MN",,,,"W,2-0",
"October 13, 1976 (Wednesday)",,Away,Northern Illinois University,"DeKalb, IL",,,,"L,0-3",
"October 16, 1976 (Saturday)",,Away,Beloit College,"Beloit, WI",,,,"W,4-1",
"October 23, 1976 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,2-1",
"October 27, 1976 (Wednesday)",,Away,Milwaukee,"Milwaukee, WI",,,,"L,4-6",
"November 2, 1976 (Tuesday)",,Home,Parkside,"Lake Forest, IL",,,,"W,1-0",
"November 6, 1976 (Saturday)",,Away,Knox College,"Galesburg, IL",,,Midwest Conference Tournament,"W,2-1",
