Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2001 (Saturday)",,Home,Augsburg,"Grinnell, IA",,,"T,1-1",
"September 5, 2001 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"L,0-1",
"September 11, 2001 (Tuesday)",,Away,Central,"Pella, IA",,,"W,1-0",
"September 22, 2001 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,1-2",
"September 23, 2001 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"L,3-4",
"September 29, 2001 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,0-4",
"October 4, 2001 (Thursday)",,Away,Simpson,"Indianola, IA",,,"L,0-2",
"October 6, 2001 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,2-0",
"October 13, 2001 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,2-0",
"October 14, 2001 (Sunday)",,Home,Ripon,"Grinnell, IA",,,"W,1-0",
"October 21, 2001 (Sunday)",,Away,Beloit,"Beloit, WI",,,"L,1-2",
"October 24, 2001 (Wednesday)",,Away,Augustana,"Rock Island, IL",,,"W,1-0",
"October 27, 2001 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,2-0",
"October 29, 2001 (Monday)",,Home,Monmouth,"Grinnell, IA",,,"T,1-1",
