Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 20, 1969 (Saturday)",,Away,Wabash College,"Crawfordsville, IN",,,"W,6-1",
"October 1, 1969 (Wednesday)",,Away,Rockford University,"Rockford, IL",,,"W,3-1",
"October 4, 1969 (Saturday)",,Away,Maryknoll Seminary,"Glen Ellyn, IL",,,"W,9-3",
"October 11, 1969 (Saturday)",,Home,Calvin University,"Lake Forest, IL",,,"W,6-0",
"October 15, 1969 (Wednesday)",,Away,Aurora University,"Aurora, IL",,,"W,2-0",
"October 18, 1969 (Saturday)",,Home,MacMurray College,"Lake Forest, IL",,,"T,0-0",
"October 25, 1969 (Saturday)",,Away,Earlham College,"Richmond, IN",,,"L,1-3",
"October 29, 1969 (Wednesday)",,Home,Wheaton College (Ill.),"Lake Forest, IL",,,"L,0-2",
"October 31, 1969 (Friday)",,Home,Hope College,"Lake Forest, IL",,,"W,4-0",
"November 5, 1969 (Wednesday)",,Away,University of Chicago,"Chicago, IL",,,"W,7-0",
