Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 9, 2013 (Saturday)",9 a.m.,Home,Cornell College,"Jacksonville, IL/Bellatti Tennis Complex",,,"L,0-9",RecapResults
"February 9, 2013 (Saturday)",3 p.m.,Home,Webster University,"Jacksonville, IL/Bellatti Tennis Complex",,,"L,0-9",RecapResults
"February 12, 2013 (Tuesday)",10 a.m.,Home,Western Illinois University,"Jacksonville, IL/Bellatti Tennis Complex",,,"L,0-7",RecapResults
"February 12, 2013 (Tuesday)",4:30 p.m.,Home,Lindenwood University-Belleville,"Jacksonville, IL/Bellatti Tennis Complex",,,"L,0-9",RecapResults
"February 26, 2013 (Tuesday)",5 p.m.,Home,Greenville College,"Jacksonville, IL/Bellatti Tennis Complex",,,"L,2-7",RecapResults
"March 9, 2013 (Saturday)",11 a.m.,Away,Webster University,"St. Louis, MO",,,"L,0-9",RecapResults
"March 30, 2013 (Saturday)",12 p.m.,Home,Principia College,"Jacksonville, IL/King Fieldhouse",,,"L,0-9",RecapResults
"April 6, 2013 (Saturday)",9 a.m.,Away,Monmouth College,"Monmouth, IL",,,"L,0-9",RecapResults
"April 6, 2013 (Saturday)",12 p.m.,Neutral,Knox College,"Monmouth, IL",,,"L,0-9",RecapResults
"April 12, 2013 (Friday)",8 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-9",RecapResults
"April 16, 2013 (Tuesday)",4:30 p.m.,Away,Grinnell College,"Grinnell, IA",,,"L,0-9",RecapResults
"April 27, 2013 (Saturday)",8:30 a.m.,Neutral,MWC Championships,"Madison, WI",,,10th/10 teams,RecapResults
