Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 22, 1985 (Friday)",,Home,North Central,"Grinnell, IA",,,"W,63-57",
"November 23, 1985 (Saturday)",,Away,Mount St. Clare,"Clinton, IA",,,"W,85-50",
"November 25, 1985 (Monday)",,Home,Marshalltown,"Grinnell, IA",,,"L,47-53",
"November 29, 1985 (Friday)",,Away,Colorado College,"Colorado Springs, CO",,,"L,60-61",
"November 30, 1985 (Saturday)",,Neutral,Colorado Mesa University,"Colorado Springs, CO",,,"L,53-99",
"December 7, 1985 (Saturday)",,Home,Clarke,"Grinnell, IA",,,"W,69-53",
"December 11, 1985 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,53-66",
"December 13, 1985 (Friday)",,Away,Illinois College,"Jacksonville, IL",,,"L,68-85",
"December 14, 1985 (Saturday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"L,63-103",
"January 21, 1986 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"L,51-65",
"January 22, 1986 (Wednesday)",,Away,Upper Iowa,"Fayette, IA",,,"L,53-105",
"January 25, 1986 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,46-44",
"January 29, 1986 (Wednesday)",,Home,Wartburg,"Grinnell, IA",,,"L,56-72",
"January 31, 1986 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,43-50",
"February 1, 1986 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,60-88",
"February 5, 1986 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,61-55",
"February 8, 1986 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,71-79",
"February 12, 1986 (Wednesday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,54-74",
"February 15, 1986 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,70-72",
"February 18, 1986 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"L,55-61",
"February 20, 1986 (Thursday)",,Home,Mount St. Clare,"Grinnell, IA",,,"W,59-42",
