Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2000 (Friday)",,Home,Martin Luther (Grinnell Invitational),"Grinnell, IA",,,"L,0-3(5-15, 11-15, 14-16)",
"September 1, 2000 (Friday)",,Home,North Central (IL) (Grinnell Invitational),"Grinnell, IA",,,"L,0-3(8-15, 2-15, 7-15)",
"September 2, 2000 (Saturday)",,Home,William Penn (Grinnell Invitational),"Grinnell, IA",,,"W,3-2(15-8, 15-6, 12-15, 5-15, 15-12)",
"September 2, 2000 (Saturday)",,Home,Maryville (MO) (Grinnell Invitational),"Grinnell, IA",,,"L,1-3(4-15, 15-10, 2-15, 12-15)",
"September 2, 2000 (Saturday)",,Home,Aurora (Grinnell Invitational),"Grinnell, IA",,,"W,3-0(15-4, 15-7, 15-6)",
"September 6, 2000 (Wednesday)",,Home,Marycrest International,"Grinnell, IA",,,"W,3-0(15-3, 15-5, 15-11)",
"September 8, 2000 (Friday)",,Neutral,Wartburg (Nebraska Wesleyan Classic),"Lincoln, NE",,,"L,1-3(1-15, 6-15, 15-13, 3-15)",
"September 8, 2000 (Friday)",,Neutral,St. Scholastica (Nebraska Wesleyan Classic),"Lincoln, NE",,,"L,1-3(7-15, 2-15, 15-8, 7-15)",
"September 9, 2000 (Saturday)",,Away,Nebraska Wesleyan (Nebraska Wesleyan Classic),"Lincoln, NE",,,"L,0-3(6-15, 7-15, 6-15)",
"September 9, 2000 (Saturday)",,Neutral,Dakota Wesleyan University (Nebraska Wesleyan Classic),"Lincoln, NE",,,"L,2-3(15-7, 17-15, 8-15, 13-15, 12-15)",
"September 16, 2000 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,0-3(13-15, 9-15, 8-15)",
"September 21, 2000 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"W,3-0(15-7, 15-11, 15-8)",
"September 22, 2000 (Friday)",,Neutral,Goshen College (Ind.) (Wheaton Tournament),"Wheaton, IL",,,"L,0-3(11-15, 10-15, 13-15)",
"September 23, 2000 (Saturday)",,Away,Wheaton (Wheaton Tournament),"Wheaton, IL",,,"L,1-3(15-7, 10-15, 2-15, 6-15)",
"September 23, 2000 (Saturday)",,Neutral,Concordia (IL) (Wheaton Tournament),"Wheaton, IL",,,"W,3-2(15-13, 15-8, 10-15, 6-15, 15-8)",
"September 23, 2000 (Saturday)",,Neutral,Bluffton University (Wheaton Tournament),"Wheaton, IL",,,"L,0-3(12-15, 6-15, 10-15)",
"September 28, 2000 (Thursday)",,Away,William Penn,"Oskaloosa, IA",,,"L,2-3(3-15, 9-15, 16-14, 15-12, 9-15)",
"September 29, 2000 (Friday)",,Neutral,Webster (River City Classic),"Dubuque, IA",,,"W,3-2(13-15, 15-13, 5-15, 15-13, 15-8)",
"September 29, 2000 (Friday)",,Away,Dubuque (River City Classic),"Dubuque, IA",,,"L,0-3(4-15, 7-15, 12-15)",
"September 30, 2000 (Saturday)",,Neutral,Mount Mercy (River City Classic),"Dubuque, IA",,,"L,1-3(9-15, 15-13, 5-15, 1-15)",
"September 30, 2000 (Saturday)",,Neutral,Knox (River City Classic),"Dubuque, IA",,,"L,1-3(12-15, 15-7, 12-15, 10-15)",
"October 6, 2000 (Friday)",,Neutral,Wartburg (Simpson Tournament),"Indianola, IA",,,"L,0-3(8-15, 7-15, 7-15)",
"October 6, 2000 (Friday)",,Neutral,St. Mary's (MN) (Simpson Tournament),"Indianola, IA",,,"L,0-3(9-15, 4-15, 4-15)",
"October 6, 2000 (Friday)",,Neutral,Gustavus Adolphus (Simpson Tournament),"Indianola, IA",,,"L,0-3(13-15, 8-15, 8-15)",
"October 6, 2000 (Friday)",,Away,Simpson (Simpson Tournament),"Indianola, IA",,,"L,0-3(7-15, 3-15, 8-15)",
"October 10, 2000 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"W,3-1(9-15, 15-9, 15-10, 15-11)",
"October 14, 2000 (Saturday)",,Away,Lake Forest,"Grinnell, IA",,,"L,0-3(6-15, 13-15, 10-15)",
"October 21, 2000 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,2-3(10-15, 14-16, 17-15, 15-12, 10-15)",
"October 24, 2000 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"W,3-1(12-15, 15-9, 15-11, 15-7)",
"October 26, 2000 (Thursday)",,Away,Knox,"Galesburg, IL",,,"W,3-2(10-15, 15-9, 15-9, 13-15, 15-11)",
"November 3, 2000 (Friday)",,Neutral,Carroll (MWC Tournament),"Monmouth, IL",,,"L,1-3(13-15, 5-15, 16-14, 10-15)",
"November 3, 2000 (Friday)",,Neutral,Knox (MWC Tournament),"Monmouth, IL",,,"W,3-2(15-11, 12-15, 11-15, 16-14, 15-13)",
"November 4, 2000 (Saturday)",,Away,Monmouth (MWC Tournament),"Monmouth, IL",,,"L,0-3(6-15, 2-15, 1-15)",
