Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2017 (Saturday)",12 pm,Home,#22 Case Western Reserve,,,,"L,14-34",Box ScoreRecap
"September 9, 2017 (Saturday)",12 pm,Away,Washington-St. Louis,,,,"L,12-28",Box ScoreRecap
"September 23, 2017 (Saturday)",6 pm,Away,Illinois College,,,,"W,28-7",Box ScoreRecap
"September 30, 2017 (Saturday)",1 pm,Home,Cornell,,,,"W,55-10",Box ScoreRecap
"October 7, 2017 (Saturday)",1 pm,Home,Lawrence,,,,"W,28-8",Box ScoreRecap
"October 14, 2017 (Saturday)",1 pm,Away,St. Norbert,,,,"L,0-10",Box ScoreRecap
"October 21, 2017 (Saturday)",1:30 pm,Home,Beloit,,,,"W,55-12",Box ScoreRecap
"October 28, 2017 (Saturday)",1 pm,Away,Ripon,,,,"L,29-36",Box ScoreRecap
"November 4, 2017 (Saturday)",1 pm,Home,Macalester,,,,"W,19-14",Box ScoreRecap
"November 11, 2017 (Saturday)",12 pm,Away,Lake Forest,,,,"W,33-13",Box ScoreRecap
