#,Player,ERA,WHIP,W-L,APP-GS,CG,SHO,SV,IP,H,R,ER,BB,SO,2B,3B,HR,AB,B/AVG,WP,HBP,BK,SFA,SHA,Bio Link
19.0,"Wheeler, Darice 19 Wheeler, Darice",3.28,1.59,7-3,10-1,1,0-0,0,57.2,69,33,27,22,50,9,0,3,241,0.286,3,0,0,1,5,View Bio
1.0,"Adams, Elle 1Adams, Elle",3.65,1.58,6-2,9-8,6,0-0,0,48.0,68,37,25,8,19,7,3,5,215,0.316,1,3,0,1,6,View Bio
17.0,"Draper, Maddie 17Draper, Maddie",16.23,3.66,0-0,11-9,0,0-0,0,7.1,20,18,17,6,3,5,0,3,43,0.465,2,1,0,0,0,View Bio
,Totals,4.27,1.71,13-5,30-18,7,1,0,113.0,157,88,69,36,72,21,3,11,499,0.315,6,4,0,2,11,
,Opponents,5.65,1.9,5-13,25-18,13,0,0,109.0,159,120,88,48,46,39,5,14,481,0.331,16,5,0,3,9,
