Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Goldstein, Sam",SR,12.33m,"40' 5.5""",2010 ASICS Winthrop Invitational,"Mar 25, 2010",-1.3
,"Goldstein, Sam",SR,12.20m,"40' 0.5""",Kip Janvrin Open,"Apr 22, 2010",1.6
,"Yin, Rob",SR,11.93m,"39' 1.75""",2010 ASICS Winthrop Invitational,"Mar 25, 2010",-1.6
,"Yin, Rob",SR,11.78m,"38' 7.75""",2010 ASICS Winthrop Invitational,"Mar 25, 2010",-2.0
,"Goldstein, Sam",SR,11.60m,"38' 0.75""",2010 ASICS Winthrop Invitational,"Mar 25, 2010",-1.7
,"Yin, Rob",SR,11.49m,"37' 8.5""",Central Open,"May 7, 2010",0.0
,"Yin, Rob",SR,11.38m,"37' 4""",2010 ASICS Winthrop Invitational,"Mar 25, 2010",-2.5
,"Goldstein, Sam",SR,11.33m,"37' 2.25""",2010 ASICS Winthrop Invitational,"Mar 25, 2010",-2.4
