Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 28, 2019 (Wednesday)",7:00 PM,Away,Lincoln Christian University (Scrimmage),"Lincoln, Ill.",,,,,History
"August 30, 2019 (Friday)",8:00 PM,Home,Rockford University,"Jacksonville, Ill.",,,Illinois College Invitational,"W,3-0",Box ScoreRecap
"August 31, 2019 (Saturday)",10:00 AM,Home,Simpson College,"Jacksonville, Ill.",,,Illinois College Invitational,"W,3-1",Box ScoreRecap
"August 31, 2019 (Saturday)",2:00 PM,Home,Anderson University (IN),"Jacksonville, Ill.",,,Illinois College Invitational,"W,3-0",Box ScoreRecap
"September 7, 2019 (Saturday)",10:00 AM,Away,Principia College,"Elsah, Ill.",,,Principia Tournament,"W,3-0",Box ScoreRecap
"September 7, 2019 (Saturday)",12:00 PM,Neutral,Hannibal-LaGrange University,"Elsah, Ill.",,,Principia Tournament,"W,3-0",Box ScoreRecap
"September 13, 2019 (Friday)",5:30 PM,Neutral,Lincoln College,"Decatur, Ill.",,,Millikin Tournament,"W,3-2",Box ScoreRecap
"September 13, 2019 (Friday)",7:30 PM,Away,Millikin University,"Decatur, Ill.",,,Millikin Tournament,"L,0-3",Box ScoreRecap
"September 14, 2019 (Saturday)",11:00 AM,Neutral,Rose-Hulman Institute of Technology,"Decatur, Ill.",,,Millikin Tournament,"W,3-1",Box ScoreRecap
"September 14, 2019 (Saturday)",1:00 PM,Neutral,Greenville University,"Decatur, Ill.",,,Millikin Tournament,"L,2-3",Box ScoreRecap
"September 17, 2019 (Tuesday)",7:00 PM,Home,Fontbonne University,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"September 25, 2019 (Wednesday)",7:00 PM,Away,Knox College,"Galesburg, Ill.",,,,"W,3-0",Box ScoreRecap
"September 27, 2019 (Friday)",7:00 PM,Away,Wheaton College (Ill.),"Wheaton, Ill.",,,,"L,2-3",Box ScoreRecap
"September 28, 2019 (Saturday)",1:00 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,,"W,3-1",Box ScoreRecap
"October 1, 2019 (Tuesday)",7:00 PM,Away,Monmouth College,"Monmouth, Ill.",,,,"W,3-0",Box ScoreRecap
"October 4, 2019 (Friday)",7:00 PM,Home,St. Norbert College,"Jacksonville, Ill.",,,,"L,2-3",Box ScoreRecap
"October 5, 2019 (Saturday)",12:00 PM,Home,Ripon College,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 5, 2019 (Saturday)",4:00 PM,Home,Coe College,"Jacksonville, Ill.",,,,"W,3-2",Box ScoreRecap
"October 11, 2019 (Friday)",4:00 PM,Away,Colorado College,"Colorado Springs, Colo.",,,Colorado College Tournament,"L,0-3",Box ScoreRecap
"October 11, 2019 (Friday)",6:00 PM,Neutral,Johnson & Wales University (Colo.),"Colorado Springs, Colo.",,,Colorado College Tournament,"W,3-0",Box ScoreRecap
"October 12, 2019 (Saturday)",1:00 PM,Neutral,Randolph-Macon College,"Colorado Springs, Colo.",,,Colorado College Tournament,"L,2-3",Box ScoreRecap
"October 18, 2019 (Friday)",7:00 PM,Away,Beloit College,"Beloit, Wis.",,,,"W,3-0",Box ScoreRecap
"October 19, 2019 (Saturday)",1:00 PM,Away,Lawrence University,"Appleton, Wis.",,,,"W,3-0",Box ScoreRecap
"October 23, 2019 (Wednesday)",7:00 PM,Home,MacMurray College,"Jacksonville, Ill.",,,"Set, Serve and Rally for the Cure","W,3-2",Box ScoreRecap
"October 25, 2019 (Friday)",7:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 26, 2019 (Saturday)",1:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,,"L,2-3",Box ScoreRecap
"November 2, 2019 (Saturday)",11:00 AM,Neutral,Central College,"Grinnell, Iowa",,,Central College Tournament,"W,3-1",Box ScoreRecap
"November 2, 2019 (Saturday)",1:00 PM,Neutral,Buena Vista University,"Grinnell, Iowa",,,Central College Tournament,"W,3-0",Box ScoreRecap
"November 5, 2019 (Tuesday)",6:00 PM,Away,Webster University,"St. Louis, Mo.",,,,"W,3-0",Box ScoreRecap
"November 8, 2019 (Friday)",4:30 PM,Neutral,St. Norbert College,"Mount Vernon, Iowa",,,Midwest Conference Tournament,"L,2-3",Box ScoreRecap
