Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 27, 2014 (Thursday)",7:00 p.m.,Neutral,Wartburg College,Minneapolis (Augsburg Dome),,,,"L,1-2",Box ScoreRecap
"February 27, 2014 (Thursday)",9:00 p.m.,Neutral,Wartburg College,Minneapolis (Augsburg Dome),,,,"W,5-0",Box ScoreRecap
"February 28, 2014 (Friday)",8:30 p.m.,Neutral,Bethany Lutheran College,Minneapolis (Augsburg Dome),,,,"W,14-3",Box ScoreRecap
"February 28, 2014 (Friday)",10:30 p.m.,Neutral,Bethany Lutheran College,Minneapolis (Augsburg Dome),,,,"W,11-0",Box ScoreRecap
"March 5, 2014 (Wednesday)",1:00 p.m.,Neutral,University of Minnesota Morris,Vadnais Hts. (Vadnais Sports Dome),,,,"W,9-0",Box ScoreRecap
"March 5, 2014 (Wednesday)",3:00 p.m.,Neutral,University of Minnesota Morris,Vadnais Heights (Vadnais Dome),,,,"W,12-1",Box ScoreRecap
"March 16, 2014 (Sunday)",8:00 a.m.,Neutral,Oswego State,"Clermont, Fla.",,,Dot Richardson Spring Games,"L,0-8",Box ScoreRecap
"March 16, 2014 (Sunday)",10:00 a.m.,Neutral,Worcester State University,"Clermont, Fla.",,,Dot Richardson Spring Games,"W,3-2",Box ScoreRecap
"March 17, 2014 (Monday)",11:00 a.m.,Neutral,Bethany College,"Clermont, Fla.",,,Dot Richardson Spring Games,"W,7-3",Box ScoreRecap
"March 17, 2014 (Monday)",3:00 p.m.,Neutral,Fredonia,"Clermont, Fla.",,,Dot Richardson Spring Games,rained out,Recap
"March 18, 2014 (Tuesday)",9:00 a.m.,Neutral,William Paterson University,"Clermont, Fla.",,,Dot Richardson Spring Games,"L,4-5",Box ScoreRecap
"March 18, 2014 (Tuesday)",11:00 a.m.,Neutral,SUNY Geneseo,"Clermont, Fla.",,,Dot Richardson Spring Games,rained out,Recap
"March 20, 2014 (Thursday)",12:00 p.m.,Neutral,Elmhurst College,"Clermont, Fla.",,,Dot Richardson Spring Games,"W,4-1",Box ScoreRecap
"March 20, 2014 (Thursday)",2:00 p.m.,Neutral,Western Connecticut State,"Clermont, Fla.",,,Dot Richardson Spring Games,"L,1-5",Box ScoreRecap
"March 21, 2014 (Friday)",1:00 p.m.,Neutral,Framingham State University,"Clermont, Fla.",,,Dot Richardson Spring Games,"L,7-8",Box ScoreRecap
"March 21, 2014 (Friday)",3:00 p.m.,Neutral,Tufts University,"Clermont, Fla.",,,Dot Richardson Spring Games,"L,1-8",Box ScoreRecap
"March 29, 2014 (Saturday)",1:00 p.m.,Home,College of Saint Benedict,Macalester Stadium,,,,"W,10-8",Box ScoreRecap
"March 29, 2014 (Saturday)",3:00 p.m.,Home,College of Saint Benedict,Macalester Stadium,,,,"W,12-11",Box ScoreRecap
"March 30, 2014 (Sunday)",3:00 p.m.,Home,Northland College,Macalester Stadium,,,,"W,12-5",Box ScoreRecap
"March 30, 2014 (Sunday)",1:00 p.m.,Home,Northland College,Macalester Stadium,,,,"W,8-7(8 inn.)",Box ScoreRecap
"April 5, 2014 (Saturday)",1:00 p.m.,Away,Augsburg University,"Minneapolis, MN",,,,"W,1-0",Box ScoreRecap
"April 5, 2014 (Saturday)",3:00 p.m.,Away,Augsburg University,"Minneapolis, MN",,,,"W,8-6",Box ScoreRecap
"April 6, 2014 (Sunday)",1:00 p.m.,Home,Carleton College,Macalester Stadium,,,,"L,1-8",Box ScoreRecap
"April 6, 2014 (Sunday)",3:00 p.m.,Home,Carleton College,Macalester Stadium,,,,"W,6-3",Box ScoreRecap
"April 9, 2014 (Wednesday)",3:30 p.m.,Away,University of St. Thomas,"St. Paul, MN",,,,"L,1-6",Box ScoreRecap
