Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 1988 (Tuesday)",,Home,North Park University,"Lake Forest, IL",,,"T,0-0",
"September 14, 1988 (Wednesday)",,Home,Trinity International University (Ill.),"Lake Forest, IL",,,"W,2-0",
"September 17, 1988 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,"T,2-2",
"September 21, 1988 (Wednesday)",,Home,Aurora University,"Lake Forest, IL",,,"W,2-1",
"September 24, 1988 (Saturday)",,Away,Ripon College,"Ripon, WI",,,"W,9-1",
"September 28, 1988 (Wednesday)",,Away,Aurora University,"Aurora, IL",,,"W,2-1(OT)",
"October 1, 1988 (Saturday)",,Away,Rockford University,"Rockford, IL",,,"L,1-2",
"October 5, 1988 (Wednesday)",,Away,Illinois Institute of Technology,"Chicago, IL",,,"W,2-1",
"October 8, 1988 (Saturday)",,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,"W,3-0",
"October 12, 1988 (Wednesday)",,Away,Wheaton College (Ill.),"Wheaton, IL",,,"L,1-4",
"October 15, 1988 (Saturday)",,Home,Trinity International University (Ill.),"Lake Forest, IL",,,"W,5-0",
"October 19, 1988 (Wednesday)",,Away,Beloit College,"Beloit, WI",,,"W,5-0",
"October 22, 1988 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,"L,0-2",
"October 25, 1988 (Tuesday)",,Away,Moody Bible,"Chicago, IL",,,"W,3-2",
