Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"November 8, 2024 (Friday)",7 p.m.,Home,Central Christian College of the Bible,"Grinnell, IA/Darby Gymnasium",,,,"W,78-50",Box ScoreRecap
"November 9, 2024 (Saturday)",5 p.m.,Home,St. Olaf College,"Grinnell, IA/Darby Gymnasium",,,,"W,69-62",Box ScoreRecap
"November 13, 2024 (Wednesday)",7 p.m.,Away,Central College,"Pella, IA",,,,"L,72-74(OT)",Box ScoreRecap
"November 16, 2024 (Saturday)",3 p.m.,Away,Rockford College,"Rockford, IL",,,,"W,72-67",Box ScoreRecap
"November 20, 2024 (Wednesday)",7 p.m.,Home,Nebraska Wesleyan University,"Grinnell, IA/Darby Gymnasium",,,,"W,73-49",Box ScoreRecap
"November 22, 2024 (Friday)",7 p.m.,Home,Maranatha Baptist  University,"Grinnell, IA/Darby Gymnasium",,,,"W,106-35",Box ScoreRecap
"November 26, 2024 (Tuesday)",6 p.m.,Home,Buena Vista University,"Grinnell, IA/Darby Gymnasium",,,,"L,60-77",Box ScoreRecap
"November 30, 2024 (Saturday)",3 p.m.,Home,Crown College,"Grinnell, IA/Darby Gymnasium",,,,"W,61-35",Box ScoreRecap
"December 3, 2024 (Tuesday)",5:30 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,,"W,67-65",Box ScoreRecap
"December 7, 2024 (Saturday)",1 p.m.,Away,Lawrence University,"Appleton, WI",,,,"L,48-54",Box ScoreRecap
"December 11, 2024 (Wednesday)",5:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,53-54",Box ScoreRecap
"December 13, 2024 (Friday)",7 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"L,61-80",Box ScoreRecap
"January 4, 2025 (Saturday)",1 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"W,73-61",Box ScoreRecap
"January 8, 2025 (Wednesday)",5:30 p.m.,Home,Ripon College,"Grinnell, IA/Darby Gymnasium",,,,"W,71-58",Box ScoreRecap
"January 11, 2025 (Saturday)",1 p.m.,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,,"L,53-54",Box ScoreRecap
"January 14, 2025 (Tuesday)",5:30 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,70-40",Box ScoreRecap
"January 22, 2025 (Wednesday)",5:30 p.m.,Home,Monmouth College,"Grinnell, IA/Darby Gymnasium",,,,"W,82-62",Box ScoreRecap
"January 25, 2025 (Saturday)",1 p.m.,Away,Ripon College,"Ripon, WI",,,,"L,47-50",Box ScoreRecap
"January 28, 2025 (Tuesday)",5:30 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,80-70",Box ScoreRecap
"February 1, 2025 (Saturday)",1 p.m.,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,,"W,65-59",Box ScoreRecap
"February 5, 2025 (Wednesday)",5:30 p.m.,Home,Cornell College,"Grinnell, IA/Darby Gymnasium",,,,,WatchLive StatsHistory
"February 8, 2025 (Saturday)",1 p.m.,Home,Lake Forest College,"Grinnell, IA/Darren Young '93 Track and Field Complex",,,,,WatchLive StatsHistory
"February 11, 2025 (Tuesday)",5:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,,,History
"February 19, 2025 (Wednesday)",5:30 p.m.,Home,Beloit College,"Grinnell, IA/Darby Gymnasium",,,,,WatchLive StatsHistory
"February 22, 2025 (Saturday)",1 p.m.,Away,Monmouth College,"Monmouth, IL",,,,,History
"February 28, 2025 (Friday)",TBA,Neutral,Semifinal,TBA,,,2025 Midwest Conference Women's Basketball Tournament,,
