Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 6, 2005 (Tuesday)",6 pm,Away,Concordia University Wisconsin,"Mequon, WI",,,,"W,3-1",
"September 10, 2005 (Saturday)",1 pm,Home,Knox College,"Lake Forest, IL",,,,"W,8-0",
"September 11, 2005 (Sunday)",1 pm,Away,Ripon College,"Ripon, WI",,,,"W,6-0",
"September 18, 2005 (Sunday)",1 pm,Home,St. Norbert College,"Lake Forest, IL",,,,"W,3-1",
"September 21, 2005 (Wednesday)",6 pm,Away,Carthage College,"Kenosha, WI",,,,"L,0-2",
"September 24, 2005 (Saturday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,,"T,0-0(2OT)",
"September 27, 2005 (Tuesday)",4:30 pm,Away,Concordia University Chicago,"River Forest, IL",,,,"W,4-0",
"October 2, 2005 (Sunday)",12 pm,Home,Loras College,"Lake Forest, IL",,,,"L,0-4",
"October 5, 2005 (Wednesday)",5 pm,Home,Benedictine University,"Lake Forest, IL",,,,"W,3-0",
"October 8, 2005 (Saturday)",10 am,Home,Grinnell College,"Lake Forest, IL",,,,"W,3-2",
"October 9, 2005 (Sunday)",4 pm,Away,Beloit College,"Beloit, WI",,,,"T,1-1(2OT)",
"October 11, 2005 (Tuesday)",11 am,Home,University of Chicago,"Lake Forest, IL",,,,"L,0-4",
"October 15, 2005 (Saturday)",1 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,8-0",
"October 16, 2005 (Sunday)",,Away,Monmouth College,"Monmouth, IL",,,,"L,0-2",
"October 19, 2005 (Wednesday)",7:30 pm,Away,Carroll University,"Waukesha, WI",,,,"L,0-6",
"October 23, 2005 (Sunday)",3 pm,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,,"L,1-4",
"October 29, 2005 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,Midwest Conference Tournament,"L,0-2",
