Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 4, 1996 (Wednesday)",,Home,Carroll University,"Lake Forest, IL",,,,"W,4-0",
"September 7, 1996 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,,"W,1-0",
"September 11, 1996 (Wednesday)",,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,0-4",
"September 14, 1996 (Saturday)",,Away,Ripon College,"Ripon, WI",,,,"W,3-0",
"September 17, 1996 (Tuesday)",,Home,Saint Mary's College (IN),"Lake Forest, IL",,,,"W,3-1",
"September 21, 1996 (Saturday)",,Home,University of Wisconsin-Oshkosh,"Lake Forest, IL",,,,"W,2-1",
"September 25, 1996 (Wednesday)",,Away,Beloit College,"Beloit, WI",,,,"W,6-0",
"September 28, 1996 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,,"W,5-0",
"October 1, 1996 (Tuesday)",,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,,"W,3-2",
"October 4, 1996 (Friday)",,Home,Beloit College,"Lake Forest, IL",,,,"W,5-0",
"October 10, 1996 (Thursday)",,Away,Trinity International University,"Deerfield, IL",,,,"W,3-1",
"October 12, 1996 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,,"W,5-1",
"October 15, 1996 (Tuesday)",,Away,Carroll University,"Waukesha, WI",,,,"W,5-2",
"October 19, 1996 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,,"W,5-1",
"October 22, 1996 (Tuesday)",,Away,University of Chicago,"Chicago, IL",,,,"L,2-5",
"October 26, 1996 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,2-0",
"November 2, 1996 (Saturday)",,Home,Coe College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,4-1",
"November 3, 1996 (Sunday)",,Home,Grinnell College,"Lake Forest, IL",,,Midwest Conference Tournament,"L,0-1",
