Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2016 (Thursday)",5:30 PM,Home,UW-Platteville,Mount Vernon,,,"L,0-3",Box Score
"September 4, 2016 (Sunday)",3:00 PM,Away,Blackburn College,"Carlinville, Ill.",,,"T,2-2",Box Score
"September 7, 2016 (Wednesday)",5:00 PM,Home,Iowa Wesleyan,Mount Vernon,,,"W,2-1",Box Score
"September 10, 2016 (Saturday)",2:00 PM,Away,Grace University,"Omaha, Neb.",,,"W,5-1",Box Score
"September 15, 2016 (Thursday)",5:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"L,0-3",Box Score
"September 18, 2016 (Sunday)",1:00 PM,Home,Buena Vista,Mount Vernon,,,"T,1-1",Box Score
"September 21, 2016 (Wednesday)",4:30 PM,Home,Grinnell,Mount Vernon,,,"L,0-1",Box Score
"September 24, 2016 (Saturday)",1:00 PM,Away,Lake Forest,"Lake Forest, Ill.",,,"L,2-3",Box Score
"September 25, 2016 (Sunday)",1:00 PM,Away,Ripon College,"Ripon, Wis.",,,"W,3-1",Box Score
"September 29, 2016 (Thursday)",2:00 PM,Home,MacMurray College,Mount Vernon,,,"W,4-0",Box Score
"October 1, 2016 (Saturday)",1:00 PM,Home,Beloit,Mount Vernon,,,"T,1-1",Box Score
"October 5, 2016 (Wednesday)",4:30 PM,Home,Coe College,Mount Vernon,,,"W,2-1",Box Score
"October 9, 2016 (Sunday)",2:00 PM,Away,Edgewood College,"Madison, Wis.",,,"W,6-3",Box Score
"October 15, 2016 (Saturday)",11:00 AM,Home,Lawrence,Mount Vernon,,,"T,2-2",Box Score
"October 16, 2016 (Sunday)",11:00 AM,Home,St. Norbert,Mount Vernon,,,"L,1-3",Box Score
"October 22, 2016 (Saturday)",1:00 PM,Home,Knox College,Mount Vernon,,,"L,0-1",Box Score
"October 26, 2016 (Wednesday)",7:00 PM,Away,Coe College,Cedar Rapids,,,"W,1-0",Box Score
"October 29, 2016 (Saturday)",1:00 PM,Away,Illinois College,"Jacksonville, Ill.",,,"W,1-0",Box Score
