0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Grinnell vs. Pima Dual,"Mar 20, 2019",1,103,+31,t-11th/12
Eagle Spring Classic,"Mar 24-25, 2019",2,99-98=197,+53,t-44th/0
Jim Wetherbee Invite,"Mar 29-30, 2019",2,111-104=215,+71,113th/117
Wartburg Spring Invite,"Apr 5-6, 2019",2,86-96=182,+38,t-79th/88
Grinnell Mini-Invite,"Apr 13, 2019",1,93,+21,15th/18
Midwest Conference Championships,"May 2-4, 2019",3,98-92-93=283,+67,34th/36
SEASON TOTALS,SEASON TOTALS,11,1073 Avg. 97.5,+26,-
