0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Wartburg Men's Fall Invite,"Sep 29-30, 2018",2,103-108=211,+67,36th/41
Jim Wetherbee Invite,"Mar 29-30, 2019",2,107-109=216,+72,114th/117
Wartburg Spring Invite,"Apr 5-6, 2019",2,99-95=194,+50,82nd/88
Grinnell Mini-Invite,"Apr 13, 2019",1,95,+23,16th/18
Midwest Conference Championships,"May 2-4, 2019",3,101-98-96=295,+79,35th/36
SEASON TOTALS,SEASON TOTALS,10,1011 Avg. 101.1,+29,-
