Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 7, 2015 (Saturday)",,Neutral,Loras College,,,,"L,5-7",
"March 8, 2015 (Sunday)",,Neutral,Dickinson College,,,,"W,1-0",
"March 8, 2015 (Sunday)",,Home,Dickinson College,/The Ballpark at Strong Stadium,,,"L,1-4",
"March 9, 2015 (Monday)",,Home,Penn State Abington,/The Ballpark at Strong Stadium,,,"W,12-10",
"March 12, 2015 (Thursday)",,Home,Fontbonne University,/The Ballpark at Strong Stadium,,,"W,8-1",
"March 13, 2015 (Friday)",,Home,Wheaton College (Ill.),/The Ballpark at Strong Stadium,,,"W,7-2",
"March 13, 2015 (Friday)",,Home,Wheaton College (Ill.),/The Ballpark at Strong Stadium,,,"W,8-6",
"March 14, 2015 (Saturday)",,Home,Penn State Altoona,/The Ballpark at Strong Stadium,,,"W,14-4",
"March 20, 2015 (Friday)",,Away,Milwaukee School of Engineering,"Milwaukee, Wis.",,,"L,3-5",
"March 20, 2015 (Friday)",,Away,Milwaukee School of Engineering,"Milwaukee, Wis.",,,"W,7-0",
"March 21, 2015 (Saturday)",,Home,Wisconsin Lutheran College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,2-12",
"March 21, 2015 (Saturday)",,Home,Wisconsin Lutheran College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,4-3",
"March 28, 2015 (Saturday)",,Away,Monmouth College,"Monmouth, Ill.",,,"W,5-3",
"March 28, 2015 (Saturday)",,Away,Monmouth College,"Monmouth, Ill.",,,"W,9-3",
"March 30, 2015 (Monday)",,Home,Knox College,"Beloit, WIs./The Ballpark at Strong Stadium",,,"L,4-12",
"March 30, 2015 (Monday)",,Home,Knox College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,8-11",
"April 2, 2015 (Thursday)",,Away,Lawrence University,"Appleton, Wis.",,,"W,13-3",
"April 2, 2015 (Thursday)",,Away,Lawrence University,"Appleton, Wis.",,,"W,12-7",
"April 4, 2015 (Saturday)",,Home,Lawrence University,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,6-13",
"April 4, 2015 (Saturday)",,Home,Lawrence University,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,14-1",
"April 11, 2015 (Saturday)",,Away,Carroll University,"Waukesha, Wis.",,,"W,5-4",
"April 11, 2015 (Saturday)",,Away,Carroll University,"Waukesha, Wis.",,,"L,3-9",
"April 12, 2015 (Sunday)",,Home,Carroll University,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,2-7",
"April 12, 2015 (Sunday)",,Home,Carroll University,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,4-8",
"April 18, 2015 (Saturday)",,Away,Ripon College,"Ripon, Wis.",,,"L,3-8",
"April 18, 2015 (Saturday)",,Away,Ripon College,"Ripon, Wis.",,,"L,4-7",
"April 19, 2015 (Sunday)",,Home,Ripon College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"L,1-4",
"April 19, 2015 (Sunday)",,Home,Ripon College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,6-4",
"April 26, 2015 (Sunday)",,Home,Cornell College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,3-1",
"April 26, 2015 (Sunday)",,Home,Cornell College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,8-5",
"May 2, 2015 (Saturday)",,Away,St. Norbert College,"De Pere, Wis.",,,"L,1-2",
"May 2, 2015 (Saturday)",,Away,St. Norbert College,"De Pere, Wis.",,,"L,7-8",
"May 3, 2015 (Sunday)",,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,"W,4-2",
