Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 19, 2024 (Monday)",5:00 pm,Home,Lincoln Land Community College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,,
"August 25, 2024 (Sunday)",1:00 pm,Away,Simpson College,"Indianola, IA",,,,
"August 30, 2024 (Friday)",5:00 pm,Home,Edgewood College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"T,1-1",Box ScoreRecap
"September 1, 2024 (Sunday)",3:30 pm,Away,Buena Vista University,"Storm Lake, IA",,,"L,1-2",Box ScoreRecap
"September 4, 2024 (Wednesday)",5:00 pm,Home,Millikin University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-2",Box ScoreRecap
"September 7, 2024 (Saturday)",11:00 am,Home,Rockford University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,4-1",Box ScoreRecap
"September 10, 2024 (Tuesday)",5:00 pm,Home,Eureka College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,10-0",Box ScoreRecap
"September 14, 2024 (Saturday)",1:00 pm,Away,Coe College,"Cedar Rapids, IA",,,"T,0-0",Box Score
"September 18, 2024 (Wednesday)",7:00 pm,Away,Augustana College (IL),"Rock Island, IL",,,"L,0-6",Box ScoreRecap
"September 21, 2024 (Saturday)",10:00 am,Home,Illinois Wesleyan University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,3-8",Box ScoreRecap
"September 25, 2024 (Wednesday)",6:00 pm,Away,Westminster College (MO),"Fulton, MO",,,"L,0-6",Box ScoreRecap
"September 28, 2024 (Saturday)",1:30 pm,Home,Lawrence University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-4",Box Score
"October 5, 2024 (Saturday)",1:30 pm,Away,Beloit College,"Beloit, WI",,,"T,2-2",Box ScoreRecap
"October 8, 2024 (Tuesday)",4:00 pm,Away,Cornell College,"Mount Vernon, IA",,,"W,2-0",Box ScoreRecap
"October 16, 2024 (Wednesday)",3:30 pm,Home,Illinois College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-2",Box ScoreRecap
"October 19, 2024 (Saturday)",1:30 pm,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-7",Box ScoreRecap
"October 22, 2024 (Tuesday)",4:00 pm,Away,Knox College,"Galesburg, IL",,,"W,3-1",Box ScoreRecap
"October 26, 2024 (Saturday)",1:30 pm,Home,Ripon College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,4-2",Box ScoreRecap
"October 30, 2024 (Wednesday)",3:30 pm,Home,Grinnell College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"T,1-1",Box ScoreRecap
