Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 24, 2016 (Wednesday)",3:00 PM,Away,Illinois Wesleyan University (Exhibition),"Bloomington, Ill.",,,,History
"September 3, 2016 (Saturday)",2:00 PM,Away,Principia College,"Elsah, Ill.",,,"L,1-2(2OT)",Box ScoreRecap
"September 7, 2016 (Wednesday)",5:00 PM,Home,Fontbonne University,"Jacksonville, Ill.",,,"T,1-1(2OT)",Box ScoreRecap
"September 11, 2016 (Sunday)",2:00 PM,Away,Concordia University Chicago,"River Forest, Ill.",,,"L,2-3",Box ScoreRecap
"September 14, 2016 (Wednesday)",7:30 PM,Away,Webster University,"St. Louis, Mo.",,,"L,0-1",Box ScoreRecap
"September 18, 2016 (Sunday)",11:00 AM,Home,Carroll University,"Jacksonville, Ill.",,,"T,1-1(2OT)",Box ScoreRecap
"September 20, 2016 (Tuesday)",7:00 PM,Away,Greenville College,"Greenville, Ill.",,,"W,2-0",Box ScoreRecap
"September 24, 2016 (Saturday)",1:00 PM,Away,St. Norbert College,De Pere. Wis.,,,"L,0-3",Box ScoreRecap
"September 25, 2016 (Sunday)",1:00 PM,Away,Lawrence University,"Appleton, Wis.",,,"L,1-4",Box ScoreRecap
"October 1, 2016 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, Iowa",,,"L,2-3",Box ScoreRecap
"October 2, 2016 (Sunday)",2:30 PM,Away,Dominican University (Ill.),"River Forest, Ill.",,,"L,0-1",Box ScoreRecap
"October 5, 2016 (Wednesday)",1:00 PM,Away,Knox College,"Galesburg, Ill.",,,"L,1-4",Box ScoreRecap
"October 12, 2016 (Wednesday)",7:00 PM,Home,Millikin University,"Jacksonville, Ill.",,,"T,1-1(2OT)",Box ScoreRecap
"October 15, 2016 (Saturday)",1:00 PM,Home,Ripon College,"Jacksonville, Ill.",,,"W,1-0",Box ScoreRecap
"October 16, 2016 (Sunday)",11:00 AM,Home,Beloit College,"Jacksonville, Ill.",,,"W,4-1",Box ScoreRecap
"October 20, 2016 (Thursday)",7:00 PM,Away,Westminster College (MO),"Fulton, Mo.",,,"L,1-2(OT)",Box ScoreRecap
"October 23, 2016 (Sunday)",11:00 AM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,0-3",Box ScoreRecap
"October 26, 2016 (Wednesday)",7:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"W,2-1(OT)",Box ScoreRecap
"October 29, 2016 (Saturday)",1:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,"L,0-1",Box ScoreRecap
