0,1,2,3,4,5
Grinnell College,352,341,693,117.0,2nd
Mallory Messin,82,83,165,21.0,2nd
Hailey Speck,85,83,168,24.0,3rd
Natalie Klee#,87,92,179,35.0,8th
Stephanie Spahr,90,90,180,36.0,9th
Alex Plemmons,96,86,182,38.0,11th
Elizabeth Burnett,95,89,184,40.0,13th
Elaine Teo#,98,94,192,48.0,t-16th
Kayleigh Kresse#,87,wd,87,,
