0,1,2,3,4,5
Grinnell,369,372,741,165,18th
Stephanie Spahr,84,95,179,35,t-63rd
Kayleigh Kresse,95,87,182,38,t-68th
Alex Plemmons,94,95,189,45,t-80th
Elaine Teo,98,95,193,49,83rd
Hailey Speck,96,100,196,52,84th
