0,1,2,3,4,5
Grinnell College,375,374,749,173,3rd
Stephanie Spahr,90,93,183,39,t-12th
Alex Plemmons,98,88,186,42,16th
Kayleigh Kresse,96,94,190,46,t-20th
Hailey Speck,91,99,190,46,t-20th
