Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2018 (Friday)",4:30 pm,Home,Concordia University Chicago,"Lake Forest, IL",,,,"W,5-0",Box ScoreRecap
"September 2, 2018 (Sunday)",1 pm,Home,Westminster College (MO),"Lake Forest, IL",,,,"W,3-1",Box ScoreRecap
"September 5, 2018 (Wednesday)",7 pm,Away,Carroll University,"Waukesha, WI",,,,"W,2-0",Box ScoreRecap
"September 8, 2018 (Saturday)",9 am,Home,University of St. Thomas,"Lake Forest, IL",,,,"L,0-4",Box ScoreRecap
"September 9, 2018 (Sunday)",1 pm,Home,Benedictine University,"Lake Forest, IL",,,,"L,0-2",Box ScoreRecap
"September 14, 2018 (Friday)",6 pm,Neutral,Olivet Nazarene University (Ill.),Wisconsin Lutheran,,,Warrior Cup,"T,1-1(2OT)",Box ScoreRecap
"September 16, 2018 (Sunday)",3:30 pm,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,Warrior Cup,"W,4-1",Box ScoreRecap
"September 19, 2018 (Wednesday)",7 pm,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,0-1",Box ScoreRecap
"September 23, 2018 (Sunday)",1 pm,Home,Ripon College,"Lake Forest, IL",,,Parents Day,"W,4-0",Box ScoreRecap
"September 25, 2018 (Tuesday)",4 pm,Home,#21 Hope,,,,,Canceled,Recap
"September 29, 2018 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,,"W,3-1",Box ScoreRecap
"September 30, 2018 (Sunday)",11 am,Away,Cornell College,"Mount Vernon, IA",,,,"L,1-2",Box ScoreRecap
"October 6, 2018 (Saturday)",5 pm,Away,St. Norbert College,De Pere. WI,,,,"L,1-2(2OT)",Box ScoreRecap
"October 13, 2018 (Saturday)",10 am,Home,Monmouth College,"Lake Forest, IL",,,Homecoming,"W,2-0",Box ScoreRecap
"October 14, 2018 (Sunday)",11 am,Home,Knox College,"Lake Forest, IL",,,,"L,0-1",Box ScoreRecap
"October 20, 2018 (Saturday)",11 am,Away,Illinois College,"Jacksonville, IL",,,,"W,5-1",Box ScoreRecap
"October 23, 2018 (Tuesday)",3:30 pm,Home,Beloit College,"Lake Forest, IL",,,,"W,3-1",Box ScoreRecap
"October 27, 2018 (Saturday)",11 am,Home,Lawrence University,"Lake Forest, IL",,,Senior Day,"W,7-1",Box ScoreRecap
"November 2, 2018 (Friday)",11 am,Away,St. Norbert College,De Pere. WI,,,Midwest Conference Tournament,"L,0-2",Box ScoreRecap
