Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2019 (Saturday)",3:30 pm,Away,MSOE,,,,"W,6-0",Box ScoreRecap
"September 7, 2019 (Saturday)",12 pm,Home,Pomona-Pitzer,,,,"L,0-1",Box ScoreRecap
"September 8, 2019 (Sunday)",3:30 pm,Home,Rose-Hulman,,,,"W,6-0",Box ScoreRecap
"September 14, 2019 (Saturday)",1 pm,Home,Illinois Wesleyan,,,,"W,6-1",Box ScoreRecap
"September 17, 2019 (Tuesday)",7 pm,Away,North Central (Ill.),,,,"W,2-1",Box ScoreRecap
"September 21, 2019 (Saturday)",12 pm,Home,Kalamazoo,,,,"W,3-1",Box ScoreRecap
"September 24, 2019 (Tuesday)",4 pm,Home,#8 Wheaton,,,,"T,1-1",Box ScoreRecap
"September 28, 2019 (Saturday)",1 pm,Away,Calvin,,,,"W,4-0",Box ScoreRecap
"October 5, 2019 (Saturday)",11 am,Home,Emory,,,,"W,2-1",Box ScoreRecap
"October 8, 2019 (Tuesday)",4 pm,Home,Carthage,,,,"W,2-0",Box ScoreRecap
"October 13, 2019 (Sunday)",11 am,Away,#19 Rochester,,,,"T,1-1",Box ScoreRecap
"October 18, 2019 (Friday)",5 pm,Away,Brandeis,,,,"W,2-1",Box ScoreRecap
"October 20, 2019 (Sunday)",11 am,Away,#21 NYU,,,,"W,1-0",Box ScoreRecap
"October 24, 2019 (Thursday)",7 pm,Away,Illinois Tech,,,,"W,1-0",Box ScoreRecap
"November 1, 2019 (Friday)",3:30 pm,Home,Case Western Reserve,,,,"L,0-2",Box ScoreRecap
"November 3, 2019 (Sunday)",10:30 am,Home,#23 Carnegie Mellon,,,,"W,3-2",Box ScoreRecap
"November 9, 2019 (Saturday)",11 am,Home,#3 Washington-St. Louis,,,,"T,1-1",Box ScoreRecap
"November 16, 2019 (Saturday)",11 am,Home,Pitt.-Greensburg,,,,"W,5-0",Box ScoreRecap
"November 17, 2019 (Sunday)",1 pm,Home,Augsburg,,,,"W,4-1",Box ScoreRecap
"November 23, 2019 (Saturday)",1:30 pm,Neutral,Pomona-Pitzer,"St. Louis, Mo.",,,"L,0-1",Box ScoreRecap
