Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2022 (Thursday)",2:30 PM CST/3:30 EST,Away,Transylvania University,"Lexington, KY",,,,"L,0-2",Box ScoreRecap
"September 4, 2022 (Sunday)",1:00 pm,Home,Illinois Wesleyan University,"Galesburg, IL/Jorge Prats Field",,,,"L,1-5",Box ScoreRecap
"September 6, 2022 (Tuesday)",5 PM,Home,Simpson College,"Galesburg, IL/Jorge Prats Field",,,,"L,0-5",Box ScoreRecap
"September 8, 2022 (Thursday)",4 PM,Away,Hope College,"Holland, MI",,,,"L,0-7",Box ScoreRecap
"September 14, 2022 (Wednesday)",5:00 PM,Home,University of Dubuque,"Galesburg, IL/Jorge Prats Field",,,,"L,0-2",Box ScoreRecap
"September 18, 2022 (Sunday)",2 PM,Away,North Central College,"Naperville, IL",,,,"L,1-5",Box ScoreRecap
"September 24, 2022 (Saturday)",3 PM,Away,University of Chicago,"Chicago, IL",,,,"L,0-5",Box ScoreRecap
"September 28, 2022 (Wednesday)",4:30 PM,Away,Grinnell College,"Grinnell, IA",,,,"T,0-0",Box ScoreRecap
"October 1, 2022 (Saturday)",1:30 PM,Away,Beloit College,"Beloit, WI",,,,"L,0-1",Box ScoreRecap
"October 4, 2022 (Tuesday)",4:30 PM,Home,Monmouth College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-0",Box ScoreRecap
"October 8, 2022 (Saturday)",1:30 PM,Home,Lawrence University,"Galesburg, IL/Jorge Prats Field",,,Senior Day,"L,0-2",Box ScoreRecap
"October 10, 2022 (Monday)",4:30 PM,Home,Cornell College,"Galesburg, IL/Jorge Prats Field",,,,"T,0-0",Box ScoreRecap
"October 15, 2022 (Saturday)",1:30 PM,Away,Ripon College,"Ripon, WI",,,,"T,0-0",Box ScoreRecap
"October 22, 2022 (Saturday)",1:30 PM,Away,Lake Forest College,"Lake Forest, IL",,,,"L,0-4",Box ScoreRecap
"October 26, 2022 (Wednesday)",4:00 PM,Home,Illinois College,"Galesburg, IL/Jorge Prats Field",,,,"L,1-2",Box ScoreRecap
