Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1993 (Saturday)",,Home,St. Scholastica,"Grinnell, IA",,,"W,3-1",
"September 12, 1993 (Sunday)",,Home,St. Mary's,"Grinnell, IA",,,"L,0-2",
"September 23, 1993 (Thursday)",,Away,Cornell,"Mount Vernon, IA",,,"W,5-0",
"September 25, 1993 (Saturday)",,Home,Gustavus Adolphus,"Grinnell, IA",,,"L,1-3",
"September 26, 1993 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"W,8-0",
"September 29, 1993 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,3-0",
"October 2, 1993 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,2-0",
"October 9, 1993 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,6-0",
"October 10, 1993 (Sunday)",,Home,Cornell,"Grinnell, IA",,,"W,5-0",
"October 13, 1993 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,3-2",
"October 16, 1993 (Saturday)",,Away,Carleton,"Northfield, MN",,,"W,4-1",
"October 18, 1993 (Monday)",,Away,St. Olaf,"Northfield, MN",,,"L,1-2",
"October 23, 1993 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,6-0",
"October 26, 1993 (Tuesday)",,Home,Luther,"Grinnell, IA",,,"T,1-1",
"October 30, 1993 (Saturday)",,Home,Beloit (MWC Tournament Semifinal),"Grinnell, IA",,,"W,2-0",
"October 31, 1993 (Sunday)",,Home,St. Norbert (MWC Tournament Championship),"Grinnell, IA",,,"W,3-0",
