Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2022 (Saturday)",1 p.m.,Away,Ripon College,"Ripon, Wis.",,,"L,13-10",Box ScoreRecapGame Book (PDF)Gallery
"September 10, 2022 (Saturday)",1 p.m.,Home,UW-Stevens Point,"De Pere, Wis./Donald J. Schneider Stadium",,,"W,21-14",Box ScoreRecapGame Book (PDF)Gallery
"September 24, 2022 (Saturday)",1 p.m.,Home,Lakeland Univ.,"De Pere, Wis./Donald J. Schneider Stadium",,,"W,35-12",Box ScoreRecapGame Book (PDF)Gallery
"October 1, 2022 (Saturday)",2 p.m.,Away,Benedictine Univ.,"Lisle, Ill.",,,"W,26-12",Box ScoreRecapGame Book (PDF)
"October 8, 2022 (Saturday)",1 p.m.,Away,Wisconsin Lutheran College,"Wauwatosa, Wis.",,,"W,7-0",Box ScoreRecapGame Book (PDF)
"October 15, 2022 (Saturday)",1 p.m.,Home,Concordia Univ. Wisconsin,"De Pere, Wis./Donald J. Schneider Stadium",,,"L,28-21(OT)",Box ScoreRecapGame Book (PDF)Gallery
"October 22, 2022 (Saturday)",Noon,Away,Aurora Univ.,"Montgomery, Ill.",,,"L,28-6",Box ScoreRecapGame Book (PDF)
"October 29, 2022 (Saturday)",1 p.m.,Away,Rockford Univ.,"Rockford, Ill.",,,"W,52-14",Box ScoreRecapGame Book (PDF)
"November 5, 2022 (Saturday)",Noon,Home,Eureka College,"De Pere, Wis./Donald J. Schneider Stadium",,,"W,20-7",Box ScoreRecapGame Book (PDF)
"November 12, 2022 (Saturday)",Noon,Home,Concordia Univ. Chicago,"De Pere, Wis./Donald J. Schneider Stadium",,,"W,54-0",Box ScoreRecapGame Book (PDF)Gallery
