Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 22, 1993 (Monday)",,Neutral,Otterbein,"Pensacola, FL",,,"L,0-17",
"March 22, 1993 (Monday)",,Neutral,Otterbein,"Pensacola, FL",,,"L,0-8",
"March 23, 1993 (Tuesday)",,Neutral,Earlham,"Pensacola, FL",,,"W,10-9",
"March 23, 1993 (Tuesday)",,Neutral,Earlham,"Pensacola, FL",,,"L,2-5",
"March 24, 1993 (Wednesday)",,Neutral,Lawrence,"Pensacola, FL",,,"W,15-10",
"March 24, 1993 (Wednesday)",,Neutral,Lawrence,"Pensacola, FL",,,"W,10-8",
"March 26, 1993 (Friday)",,Neutral,Bethany,"Pensacola, FL",,,"L,0-9",
"March 26, 1993 (Friday)",,Neutral,Bethany,"Pensacola, FL",,,"L,2-9",
"April 10, 1993 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,5-17",
"April 10, 1993 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,1-11",
"April 12, 1993 (Monday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-12",
"April 12, 1993 (Monday)",,Away,Coe,"Cedar Rapids, IA",,,"L,2-12",
"April 14, 1993 (Wednesday)",,Home,Marycrest,"Grinnell, IA",,,"L,1-18",
"April 14, 1993 (Wednesday)",,Home,Marycrest,"Grinnell, IA",,,"L,2-12",
"April 18, 1993 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"L,0-16",
"April 18, 1993 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"L,0-10",
"April 22, 1993 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"L,5-8",
"April 22, 1993 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"L,1-11",
"April 24, 1993 (Saturday)",,Away,Knox College,"Galesburg, IL",,,"L,1-11",
"April 24, 1993 (Saturday)",,Away,Knox College,"Galesburg, IL",,,"L,1-12",
"April 26, 1993 (Monday)",,Away,Grand View,"Des Moines, IA",,,"L,0-9",
"April 26, 1993 (Monday)",,Away,Grand View,"Des Moines, IA",,,"L,1-14",
"April 29, 1993 (Thursday)",,Home,Mount St. Clare,"Grinnell, IA",,,"W,17-2",
"April 29, 1993 (Thursday)",,Home,Mount St. Clare,"Grinnell, IA",,,"W,9-4",
