Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 7, 2013 (Saturday)",1:00 pm,Away,Eureka College,"Eureka, IL",,,Lincoln Bowl,"L,17-21",Box ScoreRecapBox Score
"September 14, 2013 (Saturday)",1:00 pm,Home,St. Norbert College,"Galesburg, IL/Knosher Bowl",,,,"L,7-42",Box ScoreRecapBox Score
"September 21, 2013 (Saturday)",1:00 pm,Away,Carroll University,"Waukesha, WI",,,,"L,14-24",Box ScoreRecapBox Score
"September 28, 2013 (Saturday)",1:00 pm,Home,Lake Forest College,"Galesburg, IL/Knosher Bowl",,,,"L,7-14",Box ScoreRecapBox Score
"October 5, 2013 (Saturday)",1:00 pm,Home,Ripon College,"Galesburg, IL/Knosher Bowl",,,,"L,29-37",Box ScoreRecapBox Score
"October 12, 2013 (Saturday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,"W,31-21",Box ScoreRecapBox Score
"October 19, 2013 (Saturday)",1:00 pm,Home,Cornell College,"Galesburg, IL/Knosher Bowl",,,Homecoming,"L,14-45",Box ScoreRecap
"October 26, 2013 (Saturday)",1:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,24-48",Box ScoreRecapBox Score
"November 9, 2013 (Saturday)",1:00 pm,Away,Lawrence University,"Appleton, WI",,,,"L,20-23",Box ScoreRecapBox Score
"November 16, 2013 (Saturday)",1:00 pm,Home,Monmouth College,"Galesburg, IL/Knosher Bowl",,,125th Bronze Turkey Game - Senior Day,"L,10-37",Box ScoreRecapBox Score
