Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2018 (Friday)",4 pm,Away,Southwestern (Texas),"San Antonio, Texas",,,"W,1-0",Box ScoreRecap
"September 2, 2018 (Sunday)",8 pm,Away,#17 Trinity (Texas),,,,"T,3-3",Box ScoreRecap
"September 5, 2018 (Wednesday)",4:30 pm,Away,Benedictine (Ill.),,,,"W,2-1",Box ScoreRecap
"September 8, 2018 (Saturday)",5 pm,Away,#2 North Park,,,,"W,4-2",Box ScoreRecap
"September 12, 2018 (Wednesday)",7 pm,Home,Wheaton (Ill.),,,,"W,4-0",Box ScoreRecap
"September 15, 2018 (Saturday)",3 pm,Home,Macalester,,,,"W,2-0",Box ScoreRecap
"September 16, 2018 (Sunday)",5 pm,Home,Loras,,,,"W,3-0",Box ScoreRecap
"September 19, 2018 (Wednesday)",7 pm,Home,Carroll (Wis.),,,,"W,7-0",Box ScoreRecap
"September 22, 2018 (Saturday)",5 pm,Away,#5 Calvin,,,,"W,1-0",Box ScoreRecap
"September 25, 2018 (Tuesday)",7 pm,Away,Elmhurst,,,,"W,3-1",Box ScoreRecap
"September 29, 2018 (Saturday)",11 am,Home,#4 Rochester (N.Y.),,,,"W,1-0",Box ScoreRecap
"October 6, 2018 (Saturday)",11 am,Away,#12 Emory,,,,"W,2-0",Box ScoreRecap
"October 12, 2018 (Friday)",5 pm,Away,#13 Carnegie Mellon,,,,"W,2-1",Box ScoreRecap
"October 14, 2018 (Sunday)",11 am,Away,#19 Case Western Reserve,,,,"L,1-2",Box ScoreRecap
"October 17, 2018 (Wednesday)",7 pm,Home,Carthage,,,,"L,0-1",Box ScoreRecap
"October 26, 2018 (Friday)",5:30 pm,Home,New York U.,,,,"W,1-0",Box ScoreRecap
"October 28, 2018 (Sunday)",11 am,Home,Brandeis,,,,"W,2-0",Box ScoreRecap
"November 3, 2018 (Saturday)",11 am,Away,Washington (Mo.),,,,"W,3-1",Box ScoreRecap
"November 11, 2018 (Sunday)",5 pm,Home,Carleton,,,,"W,2-1",Box ScoreRecap
"November 17, 2018 (Saturday)",1 pm,Home,#5 Trinity (Texas),Location TBD,,,"W,2-0",Box ScoreRecap
"November 18, 2018 (Sunday)",3 pm,Home,#13 Luther,,,,"W,1-0",Box ScoreRecap
"November 30, 2018 (Friday)",11 am,Neutral,#4 Calvin,"Greensboro, N.C.",,,"L,1-4",Box ScoreRecap
