Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 29, 2014 (Friday)",2 pm,Home,Luther,,,,"L,0-1",Box Score
"August 30, 2014 (Saturday)",12 pm,Home,Dubuque,,,,"L,0-4",Box Score
"September 6, 2014 (Saturday)",12 pm,Away,Dominican (Ill.),"River Forest, IL",,,"L,0-3",Box Score
"September 13, 2014 (Saturday)",1:30 pm,Away,Concordia-M'head,"Mequon, Wisconsin",,,"L,0-3",Box Score
"September 14, 2014 (Sunday)",2 pm,Away,Martin Luther,"New Ulm, MN",,,"W,4-0",Box Score
"September 16, 2014 (Tuesday)",4 pm,Home,Maranatha Baptist,,,,"W,8-1",Box Score
"September 20, 2014 (Saturday)",1:30 pm,Away,Carroll (Wis.),"Waukesha, WI",,,"T,0-0",
"September 27, 2014 (Saturday)",3:30 pm,Home,Lake Forest,,,,"L,1-2",Box Score
"October 4, 2014 (Saturday)",1:30 pm,Home,Illinois Col.,,,,"T,2-2",
"October 5, 2014 (Sunday)",1:30 pm,Home,Knox,,,,"W,2-0",
"October 8, 2014 (Wednesday)",4 pm,Home,Edgewood,,,,"L,0-2",Box Score
"October 11, 2014 (Saturday)",1 pm,Away,Monmouth (Ill.),"Monmouth, IL",,,"W,1-0",
"October 12, 2014 (Sunday)",1:30 pm,Away,Wis.-Platteville,"Platteville, WI",,,"L,0-2",Box Score
"October 18, 2014 (Saturday)",1:30 pm,Away,Grinnell,"Grinnell, IA",,,"L,0-2",Box Score
"October 19, 2014 (Sunday)",1:30 pm,Away,Cornell College,"Mount Vernon, IA",,,"L,1-2",
"October 22, 2014 (Wednesday)",3:30 pm,Away,Ripon,"Ripon, WI",,,"L,1-5",
"October 25, 2014 (Saturday)",3 pm,Home,Beloit,,,,"W,2-0",
"October 26, 2014 (Sunday)",12 pm,Home,St. Norbert,,,,"L,0-1",
"November 1, 2014 (Saturday)",2 pm,Home,Finlandia,,,,,
