Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 28, 2016 (Sunday)",5 pm,Away,Elmhurst,,,,,,
"September 1, 2016 (Thursday)",7 pm,Away,Benedictine University,"Lisle, IL",,,,"L,0-2",Box ScoreRecap
"September 4, 2016 (Sunday)",1 pm,Home,Concordia University Wisconsin,"Lake Forest, IL",,,,"L,2-3",Box ScoreRecap
"September 7, 2016 (Wednesday)",7 pm,Away,Carthage College,"Kenosha, WI",,,,"W,2-1(OT)",Box ScoreRecap
"September 9, 2016 (Friday)",1:30 pm,Home,Macalester College,"Lake Forest, IL",,,ACM Tournament,"L,0-3",Box ScoreRecap
"September 10, 2016 (Saturday)",10:30 am,Home,Coe College,"Lake Forest, IL",,,ACM Tournament,"W,4-0",Box ScoreRecap
"September 14, 2016 (Wednesday)",5:30 pm,Away,Augustana College (IL),"Rock Island, IL",,,,"L,0-1",Box ScoreRecap
"September 18, 2016 (Sunday)",1 pm,Away,Beloit College,"Beloit, WI",,,,"W,2-1",Box ScoreRecap
"September 24, 2016 (Saturday)",1 pm,Home,Cornell College,"Lake Forest, IL",,,,"W,3-2",Box ScoreRecap
"September 25, 2016 (Sunday)",11 am,Home,Grinnell College,"Lake Forest, IL",,,,"W,3-2(2OT)",Box ScoreRecap
"September 27, 2016 (Tuesday)",7 pm,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,0-1",Box ScoreRecap
"October 1, 2016 (Saturday)",5 pm,Away,Lawrence University,"Appleton, WI",,,,"W,7-2",Box ScoreRecap
"October 5, 2016 (Wednesday)",4 pm,Home,St. Norbert College,"Lake Forest, IL",,,,"W,4-2",Box ScoreRecap
"October 15, 2016 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,,"L,1-2",Box ScoreRecap
"October 16, 2016 (Sunday)",1 pm,Away,Monmouth College,"Monmouth, IL",,,,"W,2-0",Box ScoreRecap
"October 18, 2016 (Tuesday)",3 pm,Away,Dominican University (Ill.),"River Forest, IL",,,,"L,1-2",Box ScoreRecap
"October 23, 2016 (Sunday)",11 am,Home,Illinois College,"Lake Forest, IL",,,Parents Day,"W,3-0",Box ScoreRecap
"October 25, 2016 (Tuesday)",4 pm,Home,Illinois Institute of Technology,"Lake Forest, IL",,,,"W,6-2",Box ScoreRecap
"October 30, 2016 (Sunday)",12 pm,Home,Ripon College,"Lake Forest, IL",,,Senior Day,"W,9-0",Box ScoreRecap
"November 4, 2016 (Friday)",11 am,Home,Grinnell College,"Lake Forest, IL",,,Midwest Conference Tournament,"L,0-1",Box ScoreRecap
