Unnamed: 0,Time,Athletes,Meet,Meet Date
,1:33.37,"Hardman, Silvia, Fulgoni, Edwards",Wartburg Invite,"Feb 22, 2014"
,1:35.57,"Edwards, Hardman, Fulgoni, Silvia",Grinnell College Indoor Invitational Track & Field Meet,"Feb 8, 2014"
,1:39.96,"Warnock, Braun, Moorehead, Gallagher",Wartburg Invite,"Feb 22, 2014"
,1:41.15,"Braun, Moorehead, Hernandez, Gallagher",Grinnell College Indoor Invitational Track & Field Meet,"Feb 8, 2014"
